"","vid","P6_7_1","P6_7_2","P6_7_3","P6_7_4","P6_9_1","p2distance.2","estratos...stratumID..."
"9440","1655_1",1,1,1,1,1,0,"Muy baja"
"9441","1655_2",1,1,1,1,1,0,"Muy baja"
"9442","1655_3",1,1,1,1,4,2.3104677463388,"Media"
"9443","1655_5",1,1,1,1,3,1.54031183089253,"Baja"
"9444","1656_2",1,1,1,1,1,0,"Muy baja"
"9445","1656_3",1,1,1,1,4,2.3104677463388,"Media"
"9446","1656_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"9447","1657_1",1,1,1,1,1,0,"Muy baja"
"9448","1657_2",1,1,1,1,4,2.3104677463388,"Media"
"9449","1657_4",1,2,2,2,1,5.06573053013362,"Alta"
"9450","1657_5",1,1,1,1,4,2.3104677463388,"Media"
"9451","1659_1",1,1,1,1,4,2.3104677463388,"Media"
"9452","1659_2",1,1,1,1,4,2.3104677463388,"Media"
"9453","1659_3",1,1,1,1,3,1.54031183089253,"Baja"
"9454","1659_4",1,1,1,1,4,2.3104677463388,"Media"
"9455","1659_5",1,1,1,1,3,1.54031183089253,"Baja"
"9456","1660_1",1,1,1,1,3,1.54031183089253,"Baja"
"9457","1660_2",1,1,1,1,4,2.3104677463388,"Media"
"9458","1660_3",1,1,1,1,3,1.54031183089253,"Baja"
"9459","1660_5",1,1,1,1,4,2.3104677463388,"Media"
"9460","1661_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"9461","1661_2",1,1,1,1,1,0,"Muy baja"
"9462","1661_3",1,1,1,1,1,0,"Muy baja"
"9463","1661_4",1,1,2,2,2,4.7630275981039,"Alta"
"9464","1661_5",2,1,1,1,1,0.923677637778517,"Baja"
"9465","1662_2",1,1,1,1,1,0,"Muy baja"
"9466","1662_3",1,1,1,1,4,2.3104677463388,"Media"
"9467","1662_4",1,1,1,1,4,2.3104677463388,"Media"
"9468","1663_2",1,1,1,1,4,2.3104677463388,"Media"
"9469","1663_3",1,1,1,1,4,2.3104677463388,"Media"
"9470","1663_4",2,2,2,2,1,5.98940816791214,"Muy Alta"
"9471","1663_5",1,1,1,1,4,2.3104677463388,"Media"
"9472","1664_1",1,1,1,1,4,2.3104677463388,"Media"
"9473","1664_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"9474","1665_3",1,1,1,1,4,2.3104677463388,"Media"
"9475","1665_4",1,1,1,1,4,2.3104677463388,"Media"
"9476","1665_5",1,1,1,1,4,2.3104677463388,"Media"
"9477","1666_1",1,1,1,1,1,0,"Muy baja"
"9478","1666_3",1,1,1,1,1,0,"Muy baja"
"9479","1666_5",1,1,1,1,4,2.3104677463388,"Media"
"9480","1667_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"9481","1667_2",2,2,2,2,1,5.98940816791214,"Muy Alta"
"9482","1667_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"9483","1667_6",1,1,1,1,4,2.3104677463388,"Media"
"9484","1667_7",1,1,1,1,4,2.3104677463388,"Media"
"9485","1667_8",1,1,1,1,1,0,"Muy baja"
"9486","1667_9",1,1,1,1,1,0,"Muy baja"
"9487","1667_10",1,1,1,1,1,0,"Muy baja"
"9488","1667_13",2,2,2,2,1,5.98940816791214,"Muy Alta"
"9489","1667_14",1,1,1,1,2,0.770155915446266,"Muy baja"
"9490","1667_15",1,1,1,1,2,0.770155915446266,"Muy baja"
"9491","1667_19",2,2,2,2,1,5.98940816791214,"Muy Alta"
"9492","1667_20",1,1,1,1,2,0.770155915446266,"Muy baja"
"9493","1668_1",1,1,1,1,1,0,"Muy baja"
"9494","1668_2",1,1,1,1,1,0,"Muy baja"
"9495","1668_3",1,1,1,1,1,0,"Muy baja"
"9496","1668_4",1,1,1,1,1,0,"Muy baja"
"9497","1668_5",1,1,1,1,1,0,"Muy baja"
"9498","1668_6",1,1,1,1,4,2.3104677463388,"Media"
"9499","1668_7",1,1,1,1,2,0.770155915446266,"Muy baja"
"9500","1668_8",1,1,1,1,4,2.3104677463388,"Media"
"9501","1668_9",1,1,1,1,1,0,"Muy baja"
"9502","1668_10",1,1,1,1,1,0,"Muy baja"
"9503","1668_11",1,1,2,1,2,3.74987908436598,"Alta"
"9504","1668_12",1,1,1,1,1,0,"Muy baja"
"9505","1668_13",1,1,1,1,3,1.54031183089253,"Baja"
"9506","1668_14",1,1,1,1,2,0.770155915446266,"Muy baja"
"9507","1668_15",1,1,1,1,3,1.54031183089253,"Baja"
"9508","1668_17",1,1,1,1,4,2.3104677463388,"Media"
"9509","1668_18",1,1,1,1,2,0.770155915446266,"Muy baja"
"9510","1668_19",1,1,1,1,1,0,"Muy baja"
"9511","1668_20",1,1,1,1,1,0,"Muy baja"
"9512","1669_1",1,1,1,1,1,0,"Muy baja"
"9513","1669_2",1,1,1,1,1,0,"Muy baja"
"9514","1669_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"9515","1669_4",1,1,1,1,1,0,"Muy baja"
"9516","1669_5",1,1,1,1,1,0,"Muy baja"
"9517","1669_6",1,1,1,1,1,0,"Muy baja"
"9518","1669_7",2,2,2,2,1,5.98940816791214,"Muy Alta"
"9519","1669_8",1,1,1,1,2,0.770155915446266,"Muy baja"
"9520","1669_9",1,1,1,1,1,0,"Muy baja"
"9521","1669_11",2,2,2,2,2,6.7595640833584,"Muy Alta"
"9522","1669_12",2,2,2,2,1,5.98940816791214,"Muy Alta"
"9523","1669_13",1,1,1,1,1,0,"Muy baja"
"9524","1669_14",1,1,1,1,2,0.770155915446266,"Muy baja"
"9525","1669_15",1,1,1,1,1,0,"Muy baja"
"9526","1669_16",1,1,1,1,1,0,"Muy baja"
"9527","1669_17",1,1,1,1,1,0,"Muy baja"
"9528","1669_18",1,1,1,1,4,2.3104677463388,"Media"
"9529","1669_19",1,1,1,1,4,2.3104677463388,"Media"
"9530","1669_20",1,1,1,1,4,2.3104677463388,"Media"
"9531","1670_1",1,1,1,1,4,2.3104677463388,"Media"
"9532","1670_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"9533","1670_3",1,1,1,1,4,2.3104677463388,"Media"
"9534","1670_4",1,1,1,1,4,2.3104677463388,"Media"
"9535","1670_5",1,1,1,1,4,2.3104677463388,"Media"
"9536","1670_6",1,1,1,1,4,2.3104677463388,"Media"
"9537","1670_7",1,1,1,1,4,2.3104677463388,"Media"
"9538","1670_9",1,1,1,1,1,0,"Muy baja"
"9539","1670_10",1,1,1,1,4,2.3104677463388,"Media"
"9540","1670_11",2,2,2,2,1,5.98940816791214,"Muy Alta"
"9541","1670_13",1,1,1,1,4,2.3104677463388,"Media"
"9542","1670_14",1,1,1,1,4,2.3104677463388,"Media"
"9543","1670_15",1,1,1,1,4,2.3104677463388,"Media"
"9544","1670_18",1,1,1,1,1,0,"Muy baja"
"9545","1670_19",1,1,1,1,4,2.3104677463388,"Media"
"9546","1671_1",1,1,1,1,1,0,"Muy baja"
"9547","1671_2",1,1,1,1,3,1.54031183089253,"Baja"
"9548","1671_3",1,1,1,1,3,1.54031183089253,"Baja"
"9549","1671_4",1,1,1,1,4,2.3104677463388,"Media"
"9550","1671_5",1,1,1,1,1,0,"Muy baja"
"9551","1671_6",1,1,1,1,2,0.770155915446266,"Muy baja"
"9552","1671_7",1,1,1,1,2,0.770155915446266,"Muy baja"
"9553","1671_10",1,1,1,1,1,0,"Muy baja"
"9554","1671_11",1,1,1,1,2,0.770155915446266,"Muy baja"
"9555","1671_12",1,1,1,1,3,1.54031183089253,"Baja"
"9556","1671_13",1,1,1,1,1,0,"Muy baja"
"9557","1671_14",1,1,1,1,1,0,"Muy baja"
"9558","1671_16",1,1,1,1,4,2.3104677463388,"Media"
"9559","1671_17",1,1,1,1,3,1.54031183089253,"Baja"
"9560","1671_18",1,1,1,1,4,2.3104677463388,"Media"
"9561","1671_19",1,1,1,1,1,0,"Muy baja"
"9562","1671_20",1,1,1,1,2,0.770155915446266,"Muy baja"
"9563","1672_1",1,1,1,1,1,0,"Muy baja"
"9564","1672_2",1,1,1,1,4,2.3104677463388,"Media"
"9565","1672_3",1,1,1,1,1,0,"Muy baja"
"9566","1672_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"9567","1672_5",1,1,1,1,4,2.3104677463388,"Media"
"9568","1672_6",1,1,1,1,4,2.3104677463388,"Media"
"9569","1672_8",1,1,1,1,4,2.3104677463388,"Media"
"9570","1672_9",1,1,1,1,2,0.770155915446266,"Muy baja"
"9571","1672_10",1,1,1,1,3,1.54031183089253,"Baja"
"9572","1672_11",1,1,1,1,2,0.770155915446266,"Muy baja"
"9573","1672_12",1,1,1,1,4,2.3104677463388,"Media"
"9574","1672_13",1,1,1,1,1,0,"Muy baja"
"9575","1672_14",1,1,1,1,1,0,"Muy baja"
"9576","1672_15",1,1,1,1,4,2.3104677463388,"Media"
"9577","1672_16",1,1,1,1,4,2.3104677463388,"Media"
"9578","1672_17",1,1,1,1,1,0,"Muy baja"
"9579","1672_18",2,2,2,1,1,4.97625965417422,"Alta"
"9580","1672_20",1,1,1,1,4,2.3104677463388,"Media"
"9581","1673_1",1,1,1,1,3,1.54031183089253,"Baja"
"9582","1673_2",1,1,1,1,1,0,"Muy baja"
"9583","1673_3",1,1,1,1,4,2.3104677463388,"Media"
"9584","1673_4",2,2,2,2,1,5.98940816791214,"Muy Alta"
"9585","1673_5",1,1,1,1,1,0,"Muy baja"
"9586","1673_6",1,1,1,1,1,0,"Muy baja"
"9587","1673_7",1,1,1,1,3,1.54031183089253,"Baja"
"9588","1673_8",1,1,1,1,1,0,"Muy baja"
"9589","1673_9",1,1,1,1,3,1.54031183089253,"Baja"
"9590","1673_10",1,1,1,1,1,0,"Muy baja"
"9591","1673_11",1,1,1,1,1,0,"Muy baja"
"9592","1673_12",1,1,1,1,3,1.54031183089253,"Baja"
"9593","1673_13",1,1,1,1,3,1.54031183089253,"Baja"
"9594","1673_14",1,1,1,1,3,1.54031183089253,"Baja"
"9595","1673_15",1,1,1,1,1,0,"Muy baja"
"9596","1673_16",1,1,1,1,2,0.770155915446266,"Muy baja"
"9597","1673_17",1,1,1,1,1,0,"Muy baja"
"9598","1673_18",1,1,1,1,1,0,"Muy baja"
"9599","1673_19",1,1,1,1,3,1.54031183089253,"Baja"
"9600","1673_20",1,1,1,1,3,1.54031183089253,"Baja"
"9601","1674_1",1,1,1,1,1,0,"Muy baja"
"9602","1674_2",1,1,1,1,4,2.3104677463388,"Media"
"9603","1674_3",1,1,1,1,4,2.3104677463388,"Media"
"9604","1674_4",1,1,1,1,4,2.3104677463388,"Media"
"9605","1674_5",1,1,1,1,4,2.3104677463388,"Media"
"9606","1674_9",1,1,1,1,1,0,"Muy baja"
"9607","1674_10",1,1,1,1,1,0,"Muy baja"
"9608","1674_11",1,1,1,1,4,2.3104677463388,"Media"
"9609","1674_12",1,1,1,1,1,0,"Muy baja"
"9610","1674_13",1,1,1,1,3,1.54031183089253,"Baja"
"9611","1674_14",1,1,1,1,4,2.3104677463388,"Media"
"9612","1674_15",1,1,1,1,1,0,"Muy baja"
"9613","1674_16",1,1,1,1,1,0,"Muy baja"
"9614","1674_17",1,1,1,1,2,0.770155915446266,"Muy baja"
"9615","1674_19",1,1,1,1,4,2.3104677463388,"Media"
"9616","1674_20",1,1,1,1,1,0,"Muy baja"
"9617","1675_1",1,1,1,1,1,0,"Muy baja"
"9618","1675_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"9619","1675_3",1,1,1,1,4,2.3104677463388,"Media"
"9620","1675_4",1,1,1,1,3,1.54031183089253,"Baja"
"9621","1675_6",1,1,1,1,4,2.3104677463388,"Media"
"9622","1675_7",1,1,1,1,1,0,"Muy baja"
"9623","1675_8",1,1,1,1,2,0.770155915446266,"Muy baja"
"9624","1675_9",1,1,1,1,4,2.3104677463388,"Media"
"9625","1675_11",1,1,1,1,1,0,"Muy baja"
"9626","1675_12",1,1,1,1,4,2.3104677463388,"Media"
"9627","1675_13",1,1,1,1,1,0,"Muy baja"
"9628","1675_14",1,1,1,1,2,0.770155915446266,"Muy baja"
"9629","1675_15",1,1,1,1,4,2.3104677463388,"Media"
"9630","1675_17",1,1,1,1,2,0.770155915446266,"Muy baja"
"9631","1675_18",1,1,1,1,1,0,"Muy baja"
"9632","1675_19",1,1,1,1,4,2.3104677463388,"Media"
"9633","1675_20",1,1,1,1,1,0,"Muy baja"
"9634","1676_1",1,1,1,1,1,0,"Muy baja"
"9635","1676_2",1,1,1,1,4,2.3104677463388,"Media"
"9636","1676_3",1,1,1,1,4,2.3104677463388,"Media"
"9637","1676_4",1,1,1,1,4,2.3104677463388,"Media"
"9638","1676_5",1,1,1,1,4,2.3104677463388,"Media"
"9639","1676_6",1,1,1,1,4,2.3104677463388,"Media"
"9640","1676_7",1,1,1,1,3,1.54031183089253,"Baja"
"9641","1676_9",1,1,1,1,4,2.3104677463388,"Media"
"9642","1676_10",1,1,1,1,4,2.3104677463388,"Media"
"9643","1676_11",1,1,1,1,4,2.3104677463388,"Media"
"9644","1676_12",1,1,1,1,4,2.3104677463388,"Media"
"9645","1676_13",1,1,1,1,4,2.3104677463388,"Media"
"9646","1676_14",1,1,1,1,3,1.54031183089253,"Baja"
"9647","1676_15",1,1,1,1,4,2.3104677463388,"Media"
"9648","1676_16",1,1,1,1,4,2.3104677463388,"Media"
"9649","1676_17",1,1,1,1,4,2.3104677463388,"Media"
"9650","1676_18",1,1,1,1,4,2.3104677463388,"Media"
"9651","1676_20",1,1,1,1,4,2.3104677463388,"Media"
"9652","1677_1",1,1,1,1,1,0,"Muy baja"
"9653","1677_2",1,1,1,1,1,0,"Muy baja"
"9654","1677_3",2,2,2,2,1,5.98940816791214,"Muy Alta"
"9655","1677_4",1,1,1,1,1,0,"Muy baja"
"9656","1677_5",1,1,1,1,4,2.3104677463388,"Media"
"9657","1677_7",1,1,1,1,4,2.3104677463388,"Media"
"9658","1677_8",1,1,1,1,2,0.770155915446266,"Muy baja"
"9659","1677_10",1,1,1,1,1,0,"Muy baja"
"9660","1677_11",2,2,2,2,1,5.98940816791214,"Muy Alta"
"9661","1677_12",2,2,2,2,1,5.98940816791214,"Muy Alta"
"9662","1677_13",2,2,2,2,1,5.98940816791214,"Muy Alta"
"9663","1677_14",1,1,1,1,1,0,"Muy baja"
"9664","1677_15",1,1,1,1,1,0,"Muy baja"
"9665","1677_16",1,1,1,1,1,0,"Muy baja"
"9666","1677_17",1,1,1,1,2,0.770155915446266,"Muy baja"
"9667","1677_18",1,1,1,1,1,0,"Muy baja"
"9668","1677_20",1,1,1,1,1,0,"Muy baja"
"9669","1678_1",1,1,1,1,4,2.3104677463388,"Media"
"9670","1678_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"9671","1678_3",1,1,1,1,1,0,"Muy baja"
"9672","1678_5",1,1,1,1,3,1.54031183089253,"Baja"
"9673","1678_6",1,1,1,1,3,1.54031183089253,"Baja"
"9674","1678_9",1,1,1,1,2,0.770155915446266,"Muy baja"
"9675","1678_10",1,1,1,1,2,0.770155915446266,"Muy baja"
"9676","1678_11",1,1,1,1,4,2.3104677463388,"Media"
"9677","1678_12",1,1,1,1,1,0,"Muy baja"
"9678","1678_13",1,1,1,1,2,0.770155915446266,"Muy baja"
"9679","1678_14",1,1,1,1,1,0,"Muy baja"
"9680","1678_15",1,1,1,1,1,0,"Muy baja"
"9681","1678_16",1,1,1,1,3,1.54031183089253,"Baja"
"9682","1678_17",1,1,1,1,2,0.770155915446266,"Muy baja"
"9683","1678_19",1,1,1,1,1,0,"Muy baja"
"9684","1678_20",1,1,1,1,2,0.770155915446266,"Muy baja"
"9685","1679_1",1,1,1,1,1,0,"Muy baja"
"9686","1679_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"9687","1679_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"9688","1679_4",1,1,1,1,2,0.770155915446266,"Muy baja"
"9689","1679_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"9690","1679_6",1,1,1,1,4,2.3104677463388,"Media"
"9691","1679_7",1,1,1,1,4,2.3104677463388,"Media"
"9692","1679_8",1,1,1,1,4,2.3104677463388,"Media"
"9693","1679_9",1,1,1,1,1,0,"Muy baja"
"9694","1679_10",1,1,1,1,1,0,"Muy baja"
"9695","1679_11",1,1,1,1,4,2.3104677463388,"Media"
"9696","1679_12",1,1,1,1,3,1.54031183089253,"Baja"
"9697","1679_13",1,1,1,1,4,2.3104677463388,"Media"
"9698","1679_14",1,1,1,1,4,2.3104677463388,"Media"
"9699","1679_15",1,1,1,1,4,2.3104677463388,"Media"
"9700","1679_16",1,1,1,1,4,2.3104677463388,"Media"
"9701","1679_17",1,1,1,1,4,2.3104677463388,"Media"
"9702","1679_18",1,1,1,1,3,1.54031183089253,"Baja"
"9703","1679_19",1,1,1,1,2,0.770155915446266,"Muy baja"
"9704","1679_20",1,1,1,1,1,0,"Muy baja"
"9705","1680_1",1,1,1,1,1,0,"Muy baja"
"9706","1680_3",1,1,1,1,4,2.3104677463388,"Media"
"9707","1680_4",1,1,1,1,4,2.3104677463388,"Media"
"9708","1680_5",1,1,1,1,4,2.3104677463388,"Media"
"9709","1680_6",1,1,1,1,3,1.54031183089253,"Baja"
"9710","1680_7",1,1,1,1,4,2.3104677463388,"Media"
"9711","1680_8",1,1,1,1,4,2.3104677463388,"Media"
"9712","1680_9",1,1,1,1,4,2.3104677463388,"Media"
"9713","1680_10",1,1,1,1,4,2.3104677463388,"Media"
"9714","1680_11",2,2,2,2,3,7.52971999880467,"Muy Alta"
"9715","1680_12",1,1,1,1,4,2.3104677463388,"Media"
"9716","1680_13",1,1,1,1,4,2.3104677463388,"Media"
"9717","1680_14",1,1,1,1,2,0.770155915446266,"Muy baja"
"9718","1680_15",1,1,1,1,4,2.3104677463388,"Media"
"9719","1680_16",1,1,1,1,4,2.3104677463388,"Media"
"9720","1680_17",1,1,1,1,4,2.3104677463388,"Media"
"9721","1680_18",1,1,1,1,4,2.3104677463388,"Media"
"9722","1680_19",2,2,2,2,4,8.29987591425094,"Muy Alta"
"9723","1680_20",1,1,1,1,4,2.3104677463388,"Media"
"9724","1681_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"9725","1681_3",1,1,1,1,1,0,"Muy baja"
"9726","1681_4",1,1,1,1,3,1.54031183089253,"Baja"
"9727","1681_5",2,2,2,2,1,5.98940816791214,"Muy Alta"
"9728","1681_6",1,1,1,1,1,0,"Muy baja"
"9729","1681_8",1,1,1,1,2,0.770155915446266,"Muy baja"
"9730","1681_9",1,1,1,1,1,0,"Muy baja"
"9731","1681_10",1,1,1,1,1,0,"Muy baja"
"9732","1681_11",1,1,1,1,1,0,"Muy baja"
"9733","1681_12",1,1,1,1,4,2.3104677463388,"Media"
"9734","1681_14",1,2,1,1,1,1.07285884747599,"Baja"
"9735","1681_15",1,1,1,1,2,0.770155915446266,"Muy baja"
"9736","1681_17",1,1,1,1,2,0.770155915446266,"Muy baja"
"9737","1681_18",1,1,1,1,1,0,"Muy baja"
"9738","1681_19",2,1,2,1,1,3.90340080669823,"Alta"
"9739","1681_20",2,1,1,1,1,0.923677637778517,"Baja"
"9740","1682_1",1,1,1,1,1,0,"Muy baja"
"9741","1682_2",2,1,2,2,2,5.68670523588242,"Alta"
"9742","1682_3",1,1,1,1,3,1.54031183089253,"Baja"
"9743","1682_4",1,1,1,1,3,1.54031183089253,"Baja"
"9744","1682_5",1,1,1,1,4,2.3104677463388,"Media"
"9745","1682_6",1,1,1,1,2,0.770155915446266,"Muy baja"
"9746","1682_7",1,1,1,1,1,0,"Muy baja"
"9747","1682_8",1,1,1,1,1,0,"Muy baja"
"9748","1682_9",1,1,1,1,1,0,"Muy baja"
"9749","1682_10",1,1,1,1,1,0,"Muy baja"
"9750","1682_11",1,1,1,1,3,1.54031183089253,"Baja"
"9751","1682_12",1,1,1,1,1,0,"Muy baja"
"9752","1682_13",1,1,1,1,4,2.3104677463388,"Media"
"9753","1682_14",1,1,1,1,4,2.3104677463388,"Media"
"9754","1682_15",1,1,1,1,2,0.770155915446266,"Muy baja"
"9755","1682_16",1,1,1,1,2,0.770155915446266,"Muy baja"
"9756","1682_18",1,1,1,1,1,0,"Muy baja"
"9757","1682_19",1,1,1,1,1,0,"Muy baja"
"9758","1682_20",1,1,1,1,4,2.3104677463388,"Media"
"9759","1683_1",1,1,1,1,4,2.3104677463388,"Media"
"9760","1683_2",2,1,1,2,4,4.24729389785523,"Alta"
"9761","1683_3",2,2,2,2,2,6.7595640833584,"Muy Alta"
"9762","1683_5",1,1,1,1,4,2.3104677463388,"Media"
"9763","1683_6",1,1,1,1,3,1.54031183089253,"Baja"
"9764","1683_7",1,1,2,1,4,5.29019091525852,"Alta"
"9765","1683_9",1,1,2,2,1,3.99287168265763,"Alta"
"9766","1683_10",1,1,1,1,2,0.770155915446266,"Muy baja"
"9767","1683_12",1,1,1,1,1,0,"Muy baja"
"9768","1683_13",1,1,1,1,1,0,"Muy baja"
"9769","1683_14",2,1,1,2,1,1.93682615151643,"Baja"
"9770","1683_15",1,1,1,1,2,0.770155915446266,"Muy baja"
"9771","1683_16",1,1,1,2,2,1.78330442918418,"Baja"
"9772","1683_18",1,1,2,1,2,3.74987908436598,"Alta"
"9773","1683_19",2,1,1,2,2,2.7069820669627,"Media"
"9774","1683_20",2,2,2,2,2,6.7595640833584,"Muy Alta"
"9775","1684_3",1,1,1,1,3,1.54031183089253,"Baja"
"9776","1684_4",1,1,1,1,4,2.3104677463388,"Media"
"9777","1684_5",2,1,1,1,4,3.23414538411732,"Media"
"9778","1684_7",1,1,1,1,4,2.3104677463388,"Media"
"9779","1684_8",1,1,1,1,4,2.3104677463388,"Media"
"9780","1684_9",1,1,1,1,1,0,"Muy baja"
"9781","1684_10",1,1,1,1,4,2.3104677463388,"Media"
"9782","1684_11",1,1,1,1,4,2.3104677463388,"Media"
"9783","1684_12",2,1,2,2,3,6.45686115132868,"Muy Alta"
"9784","1684_13",1,1,1,1,2,0.770155915446266,"Muy baja"
"9785","1684_14",1,1,1,1,4,2.3104677463388,"Media"
"9786","1684_15",2,1,2,2,4,7.22701706677495,"Muy Alta"
"9787","1684_16",1,1,1,1,4,2.3104677463388,"Media"
"9788","1684_17",1,1,1,1,4,2.3104677463388,"Media"
"9789","1684_18",1,1,1,1,4,2.3104677463388,"Media"
"9790","1684_19",1,1,1,1,4,2.3104677463388,"Media"
"9791","1684_20",1,1,1,2,4,3.32361626007672,"Alta"
"9792","1685_1",1,1,1,1,1,0,"Muy baja"
"9793","1685_2",1,1,1,1,4,2.3104677463388,"Media"
"9794","1685_3",1,1,1,1,2,0.770155915446266,"Muy baja"
"9795","1685_4",1,1,1,1,1,0,"Muy baja"
"9796","1685_5",1,1,1,1,2,0.770155915446266,"Muy baja"
"9797","1685_6",1,1,1,1,2,0.770155915446266,"Muy baja"
"9798","1685_7",1,1,1,1,1,0,"Muy baja"
"9799","1685_8",2,2,2,2,1,5.98940816791214,"Muy Alta"
"9800","1685_9",1,1,1,1,1,0,"Muy baja"
"9801","1685_10",1,1,1,1,1,0,"Muy baja"
"9802","1685_11",1,2,2,1,3,5.59289384728824,"Alta"
"9803","1685_12",2,2,2,2,2,6.7595640833584,"Muy Alta"
"9804","1685_13",2,2,2,2,1,5.98940816791214,"Muy Alta"
"9805","1685_14",1,1,2,2,1,3.99287168265763,"Alta"
"9806","1685_15",2,1,1,1,1,0.923677637778517,"Baja"
"9807","1685_16",1,1,1,1,4,2.3104677463388,"Media"
"9808","1685_17",2,1,1,1,1,0.923677637778517,"Baja"
"9809","1685_18",1,1,1,1,4,2.3104677463388,"Media"
"9810","1685_19",1,1,1,1,3,1.54031183089253,"Baja"
"9811","1685_20",1,1,1,1,4,2.3104677463388,"Media"
"9812","1686_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"9813","1686_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"9814","1686_3",1,1,1,1,1,0,"Muy baja"
"9815","1686_4",1,1,1,1,3,1.54031183089253,"Baja"
"9816","1686_5",1,1,1,1,3,1.54031183089253,"Baja"
"9817","1686_6",2,2,2,2,1,5.98940816791214,"Muy Alta"
"9818","1686_7",2,1,2,2,1,4.91654932043615,"Alta"
"9819","1686_8",1,1,1,1,1,0,"Muy baja"
"9820","1686_9",1,1,1,1,4,2.3104677463388,"Media"
"9821","1686_11",1,1,1,1,2,0.770155915446266,"Muy baja"
"9822","1686_12",1,1,1,1,2,0.770155915446266,"Muy baja"
"9823","1686_13",1,1,1,2,2,1.78330442918418,"Baja"
"9824","1686_15",2,1,1,2,2,2.7069820669627,"Media"
"9825","1686_16",1,1,2,2,2,4.7630275981039,"Alta"
"9826","1686_17",1,1,1,1,1,0,"Muy baja"
"9827","1686_18",2,1,2,2,1,4.91654932043615,"Alta"
"9828","1686_19",1,1,1,1,1,0,"Muy baja"
"9829","1686_20",2,2,2,2,3,7.52971999880467,"Muy Alta"
"9830","1687_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"9831","1687_2",1,1,1,1,1,0,"Muy baja"
"9832","1687_3",2,1,1,1,1,0.923677637778517,"Baja"
"9833","1687_4",1,1,1,1,4,2.3104677463388,"Media"
"9834","1687_5",2,1,1,1,1,0.923677637778517,"Baja"
"9835","1687_6",2,1,1,2,3,3.47713798240897,"Alta"
"9836","1687_7",1,1,1,1,3,1.54031183089253,"Baja"
"9837","1687_8",1,1,1,1,4,2.3104677463388,"Media"
"9838","1687_9",1,1,1,1,4,2.3104677463388,"Media"
"9839","1687_10",2,1,1,1,1,0.923677637778517,"Baja"
"9840","1687_11",1,1,1,1,4,2.3104677463388,"Media"
"9841","1687_12",1,1,1,1,4,2.3104677463388,"Media"
"9842","1687_13",1,1,1,1,1,0,"Muy baja"
"9843","1687_14",1,1,1,1,3,1.54031183089253,"Baja"
"9844","1687_16",1,1,1,1,4,2.3104677463388,"Media"
"9845","1687_17",1,1,1,1,2,0.770155915446266,"Muy baja"
"9846","1687_18",1,1,1,1,2,0.770155915446266,"Muy baja"
"9847","1687_19",1,1,1,1,1,0,"Muy baja"
"9848","1687_20",1,1,1,1,3,1.54031183089253,"Baja"
"9849","1688_1",2,2,2,2,4,8.29987591425094,"Muy Alta"
"9850","1688_2",1,1,1,1,4,2.3104677463388,"Media"
"9851","1688_3",1,1,1,1,3,1.54031183089253,"Baja"
"9852","1688_4",1,1,1,1,4,2.3104677463388,"Media"
"9853","1688_5",2,2,1,1,2,2.76669240070077,"Media"
"9854","1688_6",2,1,1,1,1,0.923677637778517,"Baja"
"9855","1688_7",1,1,1,1,2,0.770155915446266,"Muy baja"
"9856","1688_8",2,2,2,2,1,5.98940816791214,"Muy Alta"
"9857","1688_9",1,1,1,1,4,2.3104677463388,"Media"
"9858","1688_10",2,1,1,2,2,2.7069820669627,"Media"
"9859","1688_11",1,1,1,1,1,0,"Muy baja"
"9860","1688_13",1,1,1,1,3,1.54031183089253,"Baja"
"9861","1688_14",2,1,2,2,1,4.91654932043615,"Alta"
"9862","1688_15",1,1,2,2,1,3.99287168265763,"Alta"
"9863","1688_16",1,1,1,1,1,0,"Muy baja"
"9864","1688_19",2,2,2,2,3,7.52971999880467,"Muy Alta"
"9865","1688_20",2,2,2,1,1,4.97625965417422,"Alta"
"9866","1689_1",1,1,1,1,2,0.770155915446266,"Muy baja"
"9867","1689_2",1,1,1,1,2,0.770155915446266,"Muy baja"
"9868","1689_3",2,1,1,1,4,3.23414538411732,"Media"
"9869","1689_4",1,1,1,1,1,0,"Muy baja"
"9870","1689_5",2,1,1,1,4,3.23414538411732,"Media"
"9871","1689_6",1,1,1,1,4,2.3104677463388,"Media"
"9872","1689_7",1,1,1,1,3,1.54031183089253,"Baja"
"9873","1689_8",2,2,2,2,1,5.98940816791214,"Muy Alta"
