"","vid","P4_4","P4_5","P4_6","P4_7_1","P4_7_2","P4_7_3","P4_8_1","P4_8_2","P4_8_3","P4_8_4","p2distance.3","strata.DH_2020...stratumID..."
"53210","8086_9",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53211","8086_10",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53212","8086_11",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53213","8086_12",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53214","8086_13",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53215","8086_14",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53216","8086_15",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53217","8086_16",5,6,2,1,1,1,1,1,1,1,8.7191858554209,"Muy baja"
"53218","8086_17",5,6,2,1,1,1,1,1,1,1,8.7191858554209,"Muy baja"
"53219","8086_18",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53220","8086_19",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53221","8086_20",5,6,2,1,1,1,1,1,1,1,8.7191858554209,"Muy baja"
"53222","8087_1",8,6,2,1,1,1,1,1,1,1,12.7492691870704,"Baja"
"53223","8087_2",6,6,2,1,1,1,1,1,1,1,10.0625469659707,"Muy baja"
"53224","8087_3",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53225","8087_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53226","8087_5",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53227","8087_6",8,3,1,1,1,1,1,1,1,1,10.0200440060983,"Muy baja"
"53228","8087_7",6,3,1,1,1,1,1,1,1,1,7.33332178499865,"Muy baja"
"53229","8087_8",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53230","8087_9",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53231","8087_10",6,3,1,1,1,1,1,1,1,1,7.33332178499865,"Muy baja"
"53232","8087_11",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53233","8087_12",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53234","8087_13",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53235","8087_14",6,6,1,1,1,1,1,1,1,1,8.25809613337297,"Muy baja"
"53236","8087_15",6,3,2,1,1,1,1,1,1,1,9.13777261759641,"Muy baja"
"53237","8087_16",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53238","8087_18",8,3,3,1,1,1,1,1,1,1,13.6289456712938,"Baja"
"53239","8087_19",6,3,2,1,1,1,1,1,1,1,9.13777261759641,"Muy baja"
"53240","8087_20",6,2,2,1,1,1,1,1,1,1,8.82951450147163,"Muy baja"
"53241","8088_1",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53242","8088_2",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53243","8088_3",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53244","8088_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53245","8088_5",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53246","8088_6",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53247","8088_7",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53248","8088_8",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53249","8088_9",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53250","8088_10",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53251","8088_11",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53252","8088_12",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53253","8088_13",8,3,2,1,1,1,1,1,1,1,11.824494838696,"Baja"
"53254","8088_14",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53255","8088_15",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53256","8088_16",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53257","8088_17",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53258","8088_18",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53259","8088_19",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53260","8088_20",5,2,2,1,1,1,1,1,1,1,7.48615339092181,"Muy baja"
"53261","8089_1",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53262","8089_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53263","8089_3",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53264","8089_4",5,6,2,1,1,1,1,1,1,1,8.7191858554209,"Muy baja"
"53265","8089_5",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53266","8089_6",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53267","8089_7",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53268","8089_8",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53269","8089_9",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53270","8089_10",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53271","8089_11",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53272","8089_12",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53273","8089_15",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53274","8089_16",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53275","8089_17",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53276","8089_18",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53277","8089_19",6,6,2,1,1,1,1,1,1,1,10.0625469659707,"Muy baja"
"53278","8090_1",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53279","8090_2",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53280","8090_3",8,6,2,1,1,1,1,1,1,1,12.7492691870704,"Baja"
"53281","8090_4",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53282","8090_6",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53283","8090_7",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53284","8090_8",4,6,2,1,1,1,1,1,1,1,7.37582474487108,"Muy baja"
"53285","8090_9",8,2,2,1,1,1,1,1,1,1,11.5162367225713,"Muy baja"
"53286","8090_10",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53287","8090_11",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53288","8090_12",5,2,2,1,1,1,1,1,1,1,7.48615339092181,"Muy baja"
"53289","8090_13",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53290","8090_14",5,6,2,1,1,1,1,1,1,1,8.7191858554209,"Muy baja"
"53291","8090_15",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53292","8090_17",5,2,2,1,1,1,1,1,1,1,7.48615339092181,"Muy baja"
"53293","8090_18",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53294","8090_19",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53295","8090_20",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53296","8091_1",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53297","8091_2",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53298","8091_3",8,3,2,1,1,1,1,1,1,1,11.824494838696,"Baja"
"53299","8091_4",8,3,2,1,1,1,1,1,1,1,11.824494838696,"Baja"
"53300","8091_5",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53301","8091_6",8,10,1,1,1,1,1,1,1,1,12.1778508189717,"Baja"
"53302","8091_7",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53303","8091_8",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53304","8091_10",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53305","8091_11",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53306","8091_12",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53307","8091_15",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53308","8091_16",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53309","8091_17",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53310","8091_18",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53311","8091_19",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53312","8091_20",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53313","8092_1",8,6,2,1,1,1,1,1,1,1,12.7492691870704,"Baja"
"53314","8092_2",8,3,3,1,1,1,1,1,1,1,13.6289456712938,"Baja"
"53315","8092_3",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53316","8092_4",8,3,2,1,1,1,1,1,1,1,11.824494838696,"Baja"
"53317","8092_5",8,3,2,1,1,1,1,1,1,1,11.824494838696,"Baja"
"53318","8092_8",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53319","8092_9",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53320","8092_11",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53321","8092_12",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53322","8092_14",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53323","8092_15",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53324","8092_16",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53325","8092_17",8,3,2,1,1,1,1,1,1,1,11.824494838696,"Baja"
"53326","8092_18",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53327","8092_19",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53328","8092_20",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53329","8093_1",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53330","8093_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53331","8093_3",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53332","8093_4",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53333","8093_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53334","8093_6",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53335","8093_7",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53336","8093_8",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53337","8093_9",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53338","8093_10",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53339","8093_11",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53340","8093_12",8,3,2,1,1,1,1,1,1,1,11.824494838696,"Baja"
"53341","8093_13",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53342","8093_14",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53343","8093_15",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53344","8093_16",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53345","8093_17",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53346","8093_18",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53347","8093_19",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53348","8093_20",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53349","8094_1",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53350","8094_2",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53351","8094_3",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53352","8094_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53353","8094_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53354","8094_6",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53355","8094_7",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53356","8094_8",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53357","8094_9",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53358","8094_10",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53359","8094_11",8,3,2,1,1,1,1,1,1,1,11.824494838696,"Baja"
"53360","8094_12",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53361","8094_13",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53362","8094_14",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53363","8094_15",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53364","8094_16",6,6,2,1,1,1,1,1,1,1,10.0625469659707,"Muy baja"
"53365","8094_18",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53366","8094_19",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53367","8094_20",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53368","8095_3",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53369","8095_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53370","8096_1",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53371","8096_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53372","8096_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53373","8097_1",8,10,3,3,1,1,1,1,1,1,19.3181581773161,"Alta"
"53374","8097_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53375","8097_3",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53376","8097_4",8,10,3,3,2,1,1,1,1,1,22.5542260860363,"Alta"
"53377","8097_5",8,10,3,1,2,1,1,1,1,1,19.0228203928874,"Alta"
"53378","8098_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53379","8098_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53380","8098_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53381","8099_1",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53382","8099_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53383","8099_3",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53384","8099_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53385","8099_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53386","8100_1",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53387","8100_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53388","8100_3",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53389","8100_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53390","8100_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53391","8101_1",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53392","8101_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53393","8101_3",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53394","8101_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53395","8101_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53396","8102_1",8,10,3,3,3,1,1,1,1,1,25.7902939947565,"Alta"
"53397","8102_2",8,10,3,3,3,1,1,1,1,1,25.7902939947565,"Alta"
"53398","8102_3",8,10,3,3,1,1,1,1,1,1,19.3181581773161,"Alta"
"53399","8102_4",8,10,3,3,1,1,1,1,1,1,19.3181581773161,"Alta"
"53400","8103_1",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53401","8103_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53402","8103_3",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53403","8103_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53404","8103_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53405","8104_1",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53406","8104_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53407","8104_3",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53408","8104_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53409","8105_1",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53410","8105_2",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53411","8105_3",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53412","8105_4",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53413","8105_5",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53414","8106_2",8,10,3,3,1,1,1,1,1,1,19.3181581773161,"Alta"
"53415","8106_3",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53416","8106_4",8,10,3,3,1,1,1,1,1,1,19.3181581773161,"Alta"
"53417","8106_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53418","8107_1",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53419","8107_4",8,10,2,3,3,1,1,1,1,1,23.9858431621587,"Alta"
"53420","8107_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53421","8108_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53422","8108_3",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53423","8108_4",8,10,3,1,3,1,1,1,1,1,22.2588883016075,"Alta"
"53424","8109_1",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53425","8109_2",8,10,3,3,3,3,1,1,1,1,33.1953602562456,"Muy Alta"
"53426","8109_4",8,10,3,1,3,1,1,1,1,1,22.2588883016075,"Alta"
"53427","8109_5",8,10,3,2,2,1,1,1,1,1,20.7885232394618,"Alta"
"53428","8110_1",8,10,3,3,1,1,1,1,1,1,19.3181581773161,"Alta"
"53429","8110_2",8,10,3,3,1,1,1,1,1,1,19.3181581773161,"Alta"
"53430","8110_4",8,10,3,3,3,1,1,1,1,1,25.7902939947565,"Alta"
"53431","8110_5",8,10,3,3,1,1,1,1,1,1,19.3181581773161,"Alta"
"53432","8111_1",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53433","8111_2",8,10,3,3,1,1,1,1,1,1,19.3181581773161,"Alta"
"53434","8111_3",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53435","8111_4",8,10,3,2,2,2,2,2,2,2,44.4344150514134,"Muy Alta"
"53436","8111_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53437","8112_1",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53438","8112_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53439","8112_3",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53440","8112_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53441","8112_5",8,10,3,3,3,1,1,1,1,1,25.7902939947565,"Alta"
"53442","8113_1",8,10,3,3,1,1,1,1,1,1,19.3181581773161,"Alta"
"53443","8113_2",8,10,3,3,1,1,1,1,1,1,19.3181581773161,"Alta"
"53444","8113_3",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53445","8113_4",8,10,3,3,1,1,1,1,1,1,19.3181581773161,"Alta"
"53446","8113_5",8,10,3,3,1,1,1,1,1,1,19.3181581773161,"Alta"
"53447","8114_1",8,10,3,1,3,1,1,1,1,1,22.2588883016075,"Alta"
"53448","8114_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53449","8114_3",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53450","8114_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53451","8114_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53452","8115_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53453","8115_3",6,10,3,1,1,1,1,1,1,1,13.1000302630676,"Baja"
"53454","8115_4",7,8,2,1,1,1,1,1,1,1,12.0224243087701,"Baja"
"53455","8115_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53456","8116_1",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53457","8116_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53458","8116_3",8,3,2,1,1,1,1,1,1,1,11.824494838696,"Baja"
"53459","8116_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53460","8116_5",7,10,3,1,1,1,1,1,1,1,14.4433913736174,"Baja"
"53461","8117_1",7,10,2,1,1,1,1,1,1,1,12.6389405410196,"Baja"
"53462","8117_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53463","8117_3",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53464","8117_4",8,3,2,1,1,1,1,1,1,1,11.824494838696,"Baja"
"53465","8117_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53466","8118_1",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53467","8118_3",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53468","8118_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53469","8118_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53470","8119_1",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53471","8119_3",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53472","8119_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53473","8119_5",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53474","8120_1",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53475","8120_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53476","8120_3",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53477","8120_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53478","8120_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53479","8121_1",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53480","8121_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53481","8121_3",7,2,2,1,1,1,1,1,1,1,10.1728756120215,"Muy baja"
"53482","8121_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53483","8121_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53484","8122_1",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53485","8122_2",8,3,2,1,1,1,1,1,1,1,11.824494838696,"Baja"
"53486","8122_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53487","8123_1",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53488","8123_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53489","8123_3",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53490","8123_4",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53491","8123_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53492","8124_1",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53493","8124_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53494","8124_3",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53495","8124_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53496","8124_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53497","8125_1",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53498","8125_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53499","8125_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53500","8126_1",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53501","8126_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53502","8126_3",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53503","8126_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53504","8126_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53505","8127_1",8,3,2,1,1,1,1,1,1,1,11.824494838696,"Baja"
"53506","8127_2",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53507","8127_3",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53508","8127_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53509","8127_5",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53510","8128_1",8,3,2,1,1,1,1,1,1,1,11.824494838696,"Baja"
"53511","8128_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53512","8128_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53513","8129_1",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53514","8129_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53515","8129_3",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53516","8129_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53517","8129_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53518","8130_1",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53519","8130_3",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53520","8130_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53521","8130_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53522","8131_1",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53523","8131_2",8,4,3,1,1,1,1,1,1,1,13.9372037874186,"Baja"
"53524","8131_3",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53525","8131_4",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53526","8131_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53527","8132_2",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53528","8132_3",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53529","8132_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53530","8133_1",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53531","8133_2",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53532","8133_3",8,10,2,1,1,1,1,1,1,1,13.9823016515695,"Baja"
"53533","8133_4",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53534","8133_5",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
"53535","8134_1",8,10,3,1,1,1,1,1,1,1,15.7867524841672,"Media"
