...1,...2,vid,EST_DIS,UPM_DIS,FACTOR,P6_3_1,P6_3_2,P6_3_3,P6_3_4,P6_3_5,P6_3_6,P6_4_1,P6_4_2,P6_4_3,P6_4_4,P6_4_5,p2distance.3,estratos...stratumID...
9686,9686,2333_2,137,2333,2102,5,5,5,5,5,5,5,5,5,5,4,31.90797550310706,Muy Alta
9687,9687,2333_3,137,2333,2102,5,5,4,5,5,5,5,5,4,4,4,29.911243490820514,Muy Alta
9688,9688,2333_5,137,2333,2102,4,5,5,5,5,5,5,5,5,5,5,31.325509676809318,Muy Alta
9689,9689,2334_2,136,2334,1665,5,4,5,5,5,5,5,5,5,5,5,30.306709792393356,Muy Alta
9690,9690,2334_3,136,2334,1665,5,4,5,4,5,5,4,5,5,5,4,29.011482539172825,Muy Alta
9691,9691,2334_4,136,2334,1665,5,5,5,5,5,5,5,5,5,5,5,31.159576022899408,Muy Alta
9692,9692,2334_5,136,2334,1665,4,4,5,4,5,4,4,4,4,4,3,25.68183308221253,Alta
9693,9693,2335_4,136,2335,1620,5,5,5,5,5,5,5,5,5,5,4,31.082509714868873,Muy Alta
9694,9694,2335_5,136,2335,1620,4,3,5,5,5,4,5,2,5,5,4,26.314020856252203,Alta
9695,9695,2336_1,135,2336,1648,4,5,4,5,5,5,5,5,4,4,3,28.551264245725807,Muy Alta
9696,9696,2336_5,135,2336,1648,5,5,5,5,5,5,5,5,4,5,4,30.151229924684298,Muy Alta
9697,9697,2338_1,136,2338,1280,5,5,5,5,5,5,5,5,5,5,5,30.5002309430826,Muy Alta
9698,9698,2338_4,136,2338,1280,5,5,5,4,4,4,2,4,4,3,4,23.841037837210692,Media
9699,9699,2338_5,136,2338,1280,5,5,5,5,5,5,5,5,5,5,5,30.5002309430826,Muy Alta
9700,9700,2339_1,135,2339,1688,4,5,4,4,4,4,4,4,5,2,2,25.06471532705803,Media
9701,9701,2339_2,135,2339,1688,4,4,3,5,3,5,3,3,4,2,5,21.94917448626383,Media
9702,9702,2339_3,135,2339,1688,3,2,2,2,2,2,2,2,2,2,2,10.549054887729516,Muy baja
9703,9703,2339_4,135,2339,1688,4,4,4,5,5,3,4,3,3,2,2,22.678928056918227,Media
9704,9704,2339_5,135,2339,1688,3,3,5,5,5,5,5,5,5,2,2,26.9949667610658,Alta
9705,9705,2340_1,135,2340,1274,4,4,4,4,4,4,4,4,4,4,4,23.412496632747075,Media
9706,9706,2340_2,135,2340,1274,5,5,5,5,5,5,5,5,5,5,5,30.489955435345195,Muy Alta
9707,9707,2340_3,135,2340,1274,3,3,2,3,5,2,2,2,3,2,4,15.474514877986923,Muy baja
9708,9708,2340_4,135,2340,1274,3,3,3,4,4,4,4,4,4,4,4,21.404109588133448,Baja
9709,9709,2341_1,136,2341,1582,5,5,5,5,5,5,5,5,5,5,5,31.017431499198644,Muy Alta
9710,9710,2342_1,136,2342,1913,5,5,3,5,5,4,4,3,3,4,4,25.560541019392044,Alta
9711,9711,2342_3,136,2342,1913,5,5,5,5,5,5,5,5,5,5,5,31.58429700937881,Muy Alta
9712,9712,2342_5,136,2342,1913,3,4,3,5,5,4,3,4,4,4,2,24.527529036958544,Media
9713,9713,2343_1,136,2343,1680,5,5,5,5,5,5,5,5,5,5,5,31.185264792242922,Muy Alta
9714,9714,2343_2,136,2343,1680,4,4,5,5,5,5,5,5,5,5,5,29.749932735439128,Muy Alta
9715,9715,2343_3,136,2343,1680,5,4,4,4,4,4,5,4,5,5,4,26.686787081937506,Alta
9716,9716,2343_5,136,2343,1680,5,4,4,5,5,5,4,4,5,5,5,28.60811334984829,Muy Alta
9717,9717,2344_2,137,2344,2027,4,4,4,5,2,2,5,5,5,5,5,24.45581811859561,Media
9718,9718,2344_3,137,2344,2027,4,4,4,5,5,5,5,5,5,5,5,29.77114461177587,Muy Alta
9719,9719,2344_4,137,2344,2027,5,5,4,5,5,5,4,5,2,4,5,27.25149708333311,Alta
9720,9720,2344_5,137,2344,2027,4,4,4,5,5,3,2,5,5,5,5,26.562400639970413,Alta
9721,9721,2345_1,136,2345,1872,4,4,4,5,5,5,4,4,5,5,2,28.3544637711475,Muy Alta
9722,9722,2345_2,136,2345,1872,4,5,3,5,5,5,4,4,4,4,2,27.210597989367006,Alta
9723,9723,2346_1,135,2346,1561,4,4,4,4,4,4,4,4,5,5,2,25.327685443996316,Alta
9724,9724,2346_2,135,2346,1561,5,5,5,5,5,5,5,5,5,5,5,30.981467222117725,Muy Alta
9725,9725,2346_3,135,2346,1561,5,5,5,5,5,5,5,5,5,5,5,30.981467222117725,Muy Alta
9726,9726,2346_4,135,2346,1561,5,5,5,5,5,5,5,4,4,4,4,28.979398215080522,Muy Alta
9727,9727,2346_5,135,2346,1561,5,4,4,4,4,4,3,4,4,4,4,23.913636004299097,Media
9728,9728,2347_1,136,2347,2250,4,5,4,5,3,5,5,5,5,4,2,28.508150600135078,Muy Alta
9729,9729,2347_3,136,2347,2250,2,4,3,4,4,3,4,2,3,4,3,20.46486183592081,Baja
9730,9730,2348_1,136,2348,1812,4,4,2,5,5,4,5,5,4,4,4,26.088037294130466,Alta
9731,9731,2349_3,136,2349,1747,2,3,3,4,4,4,4,3,4,4,4,21.053304305907293,Baja
9732,9732,2349_5,136,2349,1747,4,4,3,3,5,4,5,5,4,4,3,25.10499625804719,Media
9733,9733,2350_1,135,2350,1354,3,5,5,5,4,5,4,5,5,5,5,27.862531436962115,Alta
9734,9734,2350_3,135,2350,1354,2,3,3,4,4,4,2,3,3,2,2,17.36646017674315,Muy baja
9735,9735,2350_4,135,2350,1354,5,5,5,5,5,5,5,5,5,5,5,30.626962205177257,Muy Alta
9736,9736,2351_1,135,2351,1527,2,3,2,4,4,3,3,3,3,3,2,17.361850811438966,Muy baja
9737,9737,2351_2,135,2351,1527,5,5,5,5,5,5,5,5,5,5,5,30.9232393449391,Muy Alta
9738,9738,2352_2,135,2352,2226,5,5,5,5,5,5,5,5,5,5,5,32.12033599634676,Muy Alta
9739,9739,2352_4,135,2352,2226,5,5,5,5,5,5,5,5,5,5,5,32.12033599634676,Muy Alta
9740,9740,2353_1,135,2353,1592,5,5,5,5,5,4,4,5,4,4,4,28.292927455807337,Alta
9741,9741,2354_2,136,2354,1927,3,3,3,5,5,5,5,4,4,2,5,24.700540368133133,Media
9742,9742,2356_3,135,2356,1332,5,5,5,5,5,5,5,5,5,5,5,30.589285343473442,Muy Alta
9743,9743,2356_4,135,2356,1332,5,5,5,5,5,5,5,5,5,5,4,30.589285343473442,Muy Alta
9744,9744,2357_1,135,2357,1450,5,5,5,5,5,5,5,5,5,5,5,30.791370328975734,Muy Alta
9745,9745,2357_3,135,2357,1450,5,5,5,5,5,5,5,5,4,5,5,29.81213816934994,Muy Alta
9746,9746,2357_4,135,2357,1450,4,4,5,5,5,5,5,5,5,5,4,29.356038272171944,Muy Alta
9747,9747,2357_5,135,2357,1450,5,5,5,5,5,5,5,5,5,5,5,30.791370328975734,Muy Alta
9748,9748,2358_4,135,2358,1319,5,4,4,4,4,4,4,4,4,4,4,24.072028767075356,Media
9749,9749,2358_5,135,2358,1319,5,5,5,5,5,5,5,5,5,5,5,30.56702174337573,Muy Alta
9750,9750,2359_2,135,2359,1449,5,5,5,3,5,5,4,5,5,5,5,28.772041479430023,Muy Alta
9751,9751,2359_5,135,2359,1449,5,5,5,5,5,5,5,5,5,5,5,30.789657744352834,Muy Alta
9752,9752,2360_1,135,2360,1488,2,3,3,3,5,4,4,2,5,5,5,21.75930179289133,Media
9753,9753,2360_3,135,2360,1488,5,4,4,5,5,5,5,5,5,5,5,29.43052732633008,Muy Alta
9754,9754,2360_4,135,2360,1488,5,5,3,5,5,5,5,5,5,2,5,28.377003974473553,Muy Alta
9755,9755,2361_2,135,2361,1381,5,5,5,5,5,5,5,5,5,5,5,30.67320198999558,Muy Alta
9756,9756,2361_3,135,2361,1381,5,5,5,5,5,5,5,5,5,5,5,30.67320198999558,Muy Alta
9757,9757,2362_3,135,2362,1302,4,4,4,4,4,4,5,5,5,4,2,25.590911385892838,Alta
9758,9758,2362_4,135,2362,1302,5,5,5,5,5,5,5,5,5,5,2,30.537907804786414,Muy Alta
9759,9759,2363_4,135,2363,1526,5,5,4,4,4,5,4,4,4,3,4,25.58006977329631,Alta
9760,9760,2363_5,135,2363,1526,4,5,4,5,5,5,4,5,5,5,4,29.193167704690367,Muy Alta
9761,9761,2364_1,135,2364,1526,5,5,5,5,5,5,5,5,5,4,5,30.477081895465282,Muy Alta
9762,9762,2364_2,135,2364,1526,5,5,5,5,5,5,5,5,5,5,5,30.921526760316198,Muy Alta
9763,9763,2364_3,135,2364,1526,4,4,3,5,5,5,4,4,4,4,4,25.76517747933728,Alta
9764,9764,2364_4,135,2364,1526,4,4,4,4,4,4,5,5,5,5,5,26.418975206273533,Alta
9765,9765,2364_5,135,2364,1526,5,5,5,5,5,5,5,4,4,4,3,28.919457753278994,Muy Alta
9766,9766,2365_2,135,2365,1189,5,5,5,5,5,5,5,5,5,5,5,30.344385742398625,Muy Alta
9767,9767,2366_3,135,2366,1734,4,4,4,4,4,4,5,5,5,4,3,26.330747942985987,Alta
9768,9768,2366_4,135,2366,1734,5,5,3,5,5,5,5,5,5,5,5,30.131634386259893,Muy Alta
9769,9769,2367_1,135,2367,1530,5,5,4,5,4,4,5,5,5,5,4,28.58354661327121,Muy Alta
9770,9770,2367_2,135,2367,1530,5,4,5,5,4,4,5,5,5,5,3,28.303735370574994,Alta
9771,9771,2367_3,135,2367,1530,3,3,3,3,4,4,5,4,4,4,3,21.692980481412025,Media
9772,9772,2367_4,135,2367,1530,5,5,5,5,5,5,5,5,5,5,5,30.9283770988078,Muy Alta
9773,9773,2367_5,135,2367,1530,5,5,5,4,5,5,5,5,5,5,4,30.20598808710552,Muy Alta
9774,9774,2368_1,136,2368,1749,5,5,4,5,5,5,4,5,5,5,2,30.15753990189499,Muy Alta
9775,9775,2368_2,136,2368,1749,5,5,5,5,5,4,5,5,5,5,2,30.558318507597725,Muy Alta
9776,9776,2368_3,136,2368,1749,3,4,4,4,3,4,3,4,3,3,2,20.62033236223085,Baja
9777,9777,2368_4,136,2368,1749,4,4,3,5,4,5,4,5,5,5,2,27.122491983179955,Alta
9778,9778,2368_5,136,2368,1749,5,5,5,5,5,5,4,5,5,5,2,30.730594889704825,Muy Alta
9779,9779,2370_2,136,2370,1428,3,3,3,2,3,4,5,5,3,5,2,19.81285165185807,Baja
9780,9780,2370_3,136,2370,1428,4,5,5,5,5,5,4,5,5,4,2,29.15394453460501,Muy Alta
9781,9781,2371_2,136,2371,1623,5,5,5,5,5,5,5,5,5,5,5,31.087647468737575,Muy Alta
9782,9782,2371_3,136,2371,1623,5,5,5,5,5,5,5,5,5,5,5,31.087647468737575,Muy Alta
9783,9783,2371_4,136,2371,1623,5,5,5,5,4,5,5,5,5,5,5,30.06098659463617,Muy Alta
9784,9784,2372_1,135,2372,1380,5,5,5,5,5,5,5,5,5,5,5,30.67148940537268,Muy Alta
9785,9785,2372_2,135,2372,1380,4,4,4,5,5,5,3,4,5,4,5,26.49458903031114,Alta
9786,9786,2373_3,135,2373,1255,5,5,5,5,5,5,5,5,5,5,4,30.457416327510078,Muy Alta
9787,9787,2373_5,135,2373,1255,4,4,4,4,4,4,4,4,3,4,3,22.400725365286164,Media
9788,9788,2374_1,135,2374,1518,5,5,5,5,5,5,5,5,5,5,5,30.90782608333299,Muy Alta
9789,9789,2374_2,135,2374,1518,4,4,4,4,4,4,5,5,5,5,5,26.405274529290327,Alta
9790,9790,2374_3,135,2374,1518,5,5,5,5,5,5,5,5,5,5,5,30.90782608333299,Muy Alta
9791,9791,2374_4,135,2374,1518,4,4,3,3,5,4,3,4,5,5,5,24.41242293828262,Media
9792,9792,2374_5,135,2374,1518,4,5,5,5,5,5,5,5,5,5,5,30.325360257035246,Muy Alta
9793,9793,2375_2,135,2375,1451,5,5,5,5,5,5,5,5,5,5,4,30.793082913598635,Muy Alta
9794,9794,2375_4,135,2375,1451,5,5,5,5,5,5,5,5,5,5,5,30.793082913598635,Muy Alta
9795,9795,2376_2,135,2376,1403,5,5,5,5,5,5,5,5,5,5,5,30.7108788516994,Muy Alta
9796,9796,2376_4,135,2376,1403,4,4,4,4,5,5,5,5,5,5,5,27.98010279538349,Alta
9797,9797,2377_2,135,2377,1730,2,2,2,2,2,2,5,5,2,5,2,14.825542882382583,Muy baja
9798,9798,2377_3,135,2377,1730,5,5,5,5,5,5,3,3,3,4,4,26.565524391127965,Alta
9799,9799,2379_2,136,2379,1799,4,5,5,5,5,5,5,5,5,5,3,30.806596536070373,Muy Alta
9800,9800,2379_3,136,2379,1799,4,4,5,4,5,5,5,5,5,5,5,29.231341293862044,Muy Alta
9801,9801,2379_4,136,2379,1799,5,4,4,4,3,2,4,4,4,5,2,22.82162412956655,Media
9802,9802,2380_1,135,2380,1836,5,5,5,5,5,5,5,5,5,5,5,31.452427993415448,Muy Alta
9803,9803,2380_2,135,2380,1836,5,5,5,5,5,5,5,5,5,5,5,31.452427993415448,Muy Alta
9804,9804,2380_3,135,2380,1836,5,5,5,5,5,5,5,4,4,5,4,29.894803851229156,Muy Alta
9805,9805,2381_5,136,2381,1671,5,4,5,5,5,4,3,5,4,4,2,27.002517168992195,Alta
9806,9806,2382_1,136,2382,1558,4,5,5,5,5,5,4,4,4,4,4,27.818956393395826,Alta
9807,9807,2382_3,136,2382,1558,5,5,5,5,5,4,5,5,5,5,2,30.231214844623672,Muy Alta
9808,9808,2382_4,136,2382,1558,5,5,5,3,4,5,3,3,4,4,2,24.778753098108858,Media
9809,9809,2382_5,136,2382,1558,5,5,4,3,4,5,5,3,3,5,2,24.81658729856065,Media
9810,9810,2384_1,135,2384,1527,5,5,5,5,5,5,5,5,5,5,5,30.9232393449391,Muy Alta
9811,9811,2384_3,135,2384,1527,3,2,4,3,2,2,3,3,3,3,3,14.716734999319893,Muy baja
9812,9812,2384_5,135,2384,1527,5,5,5,5,5,5,4,5,5,5,4,30.350401103420843,Muy Alta
9813,9813,2385_2,136,2385,1633,5,3,4,5,5,5,4,4,4,5,4,26.695523482440105,Alta
9814,9814,2385_3,136,2385,1633,4,4,4,4,4,3,3,4,4,4,2,22.70936164722486,Media
9815,9815,2387_1,136,2387,1745,5,5,5,5,5,5,4,5,5,5,2,30.72374455121322,Muy Alta
9816,9816,2387_2,136,2387,1745,5,5,4,5,5,5,5,5,5,5,2,30.723527804921638,Muy Alta
9817,9817,2387_3,136,2387,1745,5,5,4,5,5,5,4,4,4,5,2,28.593065421217098,Muy Alta
9818,9818,2389_2,137,2389,1951,4,5,4,5,5,5,5,5,5,5,4,30.49385441094146,Muy Alta
9819,9819,2389_4,137,2389,1951,4,4,4,5,5,5,5,5,5,5,4,29.64098818043541,Muy Alta
9820,9820,2389_5,137,2389,1951,4,4,4,4,4,4,4,4,4,4,4,24.571916422450922,Media
9821,9821,2390_2,136,2390,1812,5,5,5,5,5,5,5,5,5,5,5,31.411325962465828,Muy Alta
9822,9822,2390_3,136,2390,1812,4,5,5,5,5,5,5,5,5,5,2,30.828860136168085,Muy Alta
9823,9823,2390_4,136,2390,1812,5,5,5,5,5,5,5,5,5,5,5,31.411325962465828,Muy Alta
9824,9824,2390_5,136,2390,1812,5,5,3,3,2,5,5,3,3,3,3,21.73631732706298,Media
9825,9825,2391_1,137,2391,1873,4,5,3,2,5,2,4,4,4,5,2,23.254244532857932,Media
9826,9826,2391_2,137,2391,1873,3,4,4,5,5,5,4,5,4,5,2,27.372870352407357,Alta
9827,9827,2391_3,137,2391,1873,3,3,4,3,4,4,5,5,5,5,2,24.855521001914042,Media
9828,9828,2391_4,137,2391,1873,4,4,5,5,5,5,5,5,5,5,2,30.080461567658983,Muy Alta
9829,9829,2392_1,135,2392,2396,4,4,4,5,5,5,5,5,5,5,4,30.40308833762627,Muy Alta
9830,9830,2392_2,135,2392,2396,3,3,3,4,4,3,3,4,3,4,4,21.02844451025875,Baja
9831,9831,2392_4,135,2392,2396,2,3,3,4,3,4,5,5,4,2,4,21.97884332900592,Media
9832,9832,2392_5,135,2392,2396,5,5,4,5,5,5,5,5,5,5,5,31.83842039443006,Muy Alta
9833,9833,2393_1,137,2393,2027,5,4,4,4,4,4,4,3,4,4,2,24.70614669752863,Media
9834,9834,2393_2,137,2393,2027,5,5,3,5,5,5,5,5,5,5,2,30.63342168076983,Muy Alta
9835,9835,2393_3,137,2393,2027,4,5,5,5,5,5,4,5,4,4,4,29.200550564096794,Muy Alta
9836,9836,2393_5,137,2393,2027,4,4,5,5,5,4,4,5,4,4,3,27.602569709965394,Alta
9837,9837,2394_4,136,2394,1612,4,3,2,2,3,2,2,3,3,3,2,14.882960394331455,Muy baja
9838,9838,2397_1,136,2397,1521,3,4,3,3,5,4,3,5,3,3,2,21.566132799460654,Media
9839,9839,2397_5,136,2397,1521,5,5,5,4,5,4,5,5,5,5,5,29.445460201874063,Muy Alta
9840,9840,2398_2,136,2398,1515,5,4,4,4,4,4,5,5,5,5,5,26.982602601719368,Alta
9841,9841,2398_4,136,2398,1515,4,4,4,3,5,4,5,5,5,5,4,26.70440863782075,Alta
9842,9842,2399_1,135,2399,1314,3,3,2,4,4,3,4,4,4,4,4,20.15444336161429,Baja
9843,9843,2399_3,135,2399,1314,5,5,5,5,5,5,5,5,4,5,5,29.579226660635427,Muy Alta
9844,9844,2400_2,136,2400,1777,5,5,3,5,4,5,5,5,5,5,5,29.178614650943224,Muy Alta
9845,9845,2400_5,136,2400,1777,5,5,4,5,5,5,5,5,5,5,5,30.778330512854463,Muy Alta
9846,9846,2401_1,135,2401,2080,4,4,4,4,3,4,4,3,3,4,2,22.20855482251743,Media
9847,9847,2401_2,135,2401,2080,4,4,3,5,5,5,3,3,4,4,5,25.562719136345578,Alta
9848,9848,2401_5,135,2401,2080,4,4,4,4,4,4,5,5,5,5,5,27.36774708736058,Alta
9849,9849,2402_1,135,2402,1297,5,5,5,5,5,5,4,4,4,5,5,28.39888249796737,Muy Alta
9850,9850,2402_2,135,2402,1297,3,3,3,5,3,3,3,4,2,3,2,17.418365122814933,Muy baja
9851,9851,2402_3,135,2402,1297,5,5,5,5,4,4,5,5,5,5,5,28.757569383945157,Muy Alta
9852,9852,2402_5,135,2402,1297,4,3,4,3,5,5,5,2,3,2,2,21.196338721661864,Baja
9853,9853,2403_5,135,2403,1230,3,2,2,3,2,3,3,3,2,2,3,12.383424989847322,Muy baja
9854,9854,2404_2,135,2404,1619,4,5,5,5,5,5,5,5,5,5,5,30.49833130394823,Muy Alta
9855,9855,2408_3,135,2408,1431,2,4,4,5,5,4,3,3,3,5,2,22.579473132897075,Media
9856,9856,2408_4,135,2408,1431,4,4,5,4,5,5,5,4,4,5,5,27.04348601044826,Alta
9857,9857,2408_5,135,2408,1431,3,3,3,4,4,3,3,3,3,3,2,18.352963501748068,Baja
9858,9858,2409_2,136,2409,2069,4,3,3,3,5,3,3,5,2,2,5,20.065437120499922,Baja
9859,9859,2411_3,136,2411,1474,4,5,5,5,5,5,5,5,5,5,5,30.250006533627612,Muy Alta
9860,9860,2412_1,136,2412,1604,4,3,2,3,3,3,4,4,3,3,2,18.060831818272874,Baja
9861,9861,2412_3,136,2412,1604,4,5,4,4,4,5,4,4,4,4,4,25.575630412435743,Alta
9862,9862,2413_4,136,2413,2216,4,4,4,3,2,3,2,4,4,3,2,19.914804616101776,Baja
9863,9863,2414_2,136,2414,1741,3,4,3,5,5,5,4,4,3,5,2,25.016130052188327,Media
9864,9864,2414_4,136,2414,1741,5,5,5,5,5,3,3,3,5,4,2,27.052597893980767,Alta
9865,9865,2415_2,136,2415,1653,4,5,3,5,5,5,4,5,2,5,2,25.899914485111545,Alta
9866,9866,2415_4,136,2415,1653,5,4,5,4,5,4,4,3,3,5,2,25.13056861570009,Media
9867,9867,2416_1,137,2416,2314,4,4,4,4,3,4,3,3,3,3,2,21.592016517907055,Media
9868,9868,2417_1,137,2417,2018,5,5,5,5,5,5,5,5,5,5,5,31.76411839478339,Muy Alta
9869,9869,2417_2,137,2417,2018,5,5,5,5,5,5,5,5,5,5,5,31.76411839478339,Muy Alta
9870,9870,2418_1,137,2418,1925,5,5,5,5,5,5,5,5,5,5,5,31.604848024853617,Muy Alta
9871,9871,2418_3,137,2418,1925,5,5,5,4,5,5,4,4,4,4,2,28.307551764595882,Alta
9872,9872,2419_2,137,2419,2003,5,5,5,5,5,5,5,5,5,5,5,31.73842962543988,Muy Alta
9873,9873,2419_3,137,2419,2003,5,5,5,5,5,5,5,5,5,5,5,31.73842962543988,Muy Alta
9874,9874,2420_1,137,2420,2034,5,5,5,5,5,5,5,5,5,5,2,31.791519748749806,Muy Alta
9875,9875,2420_3,137,2420,2034,4,4,3,3,3,5,4,5,5,5,5,25.139139703200723,Media
9876,9876,2420_4,137,2420,2034,5,5,5,5,5,5,5,5,5,5,5,31.791519748749806,Muy Alta
9877,9877,2421_4,136,2421,1690,5,4,4,5,4,5,5,5,5,5,5,28.749808546054638,Muy Alta
9878,9878,2422_3,137,2422,2089,5,5,5,5,5,5,5,5,5,5,2,31.88571190300935,Muy Alta
9879,9879,2422_5,137,2422,2089,5,3,2,3,4,5,4,4,4,3,4,22.97002346765541,Media
9880,9880,2423_1,135,2423,1300,5,5,4,4,5,4,4,5,5,3,2,27.03219604118307,Alta
9881,9881,2423_5,135,2423,1300,3,3,3,5,3,5,3,5,5,4,5,22.87426545022313,Media
9882,9882,2424_1,135,2424,1620,4,4,2,5,5,5,3,4,4,2,2,23.891377474860036,Media
9883,9883,2424_4,135,2424,1620,5,5,5,5,5,5,5,5,4,4,4,29.65883269039216,Muy Alta
9884,9884,2425_1,136,2425,1882,4,4,5,4,5,5,5,4,5,4,4,28.350648970151404,Muy Alta
9885,9885,2425_3,136,2425,1882,5,5,4,5,5,5,5,5,5,5,5,30.958151898259047,Muy Alta
9886,9886,2425_4,136,2425,1882,5,5,3,5,5,4,5,4,5,4,2,28.617145439412454,Muy Alta
9887,9887,2425_5,136,2425,1882,4,4,4,5,5,5,4,4,3,3,2,25.52423556842309,Alta
9888,9888,2426_1,135,2426,1592,3,4,5,5,5,5,5,4,5,4,3,27.99392261491471,Alta
9889,9889,2426_4,135,2426,1592,5,5,4,4,5,5,4,4,5,5,5,28.58788312183679,Muy Alta
9890,9890,2427_1,135,2427,1606,4,4,4,4,4,4,4,4,4,4,4,23.981074727550144,Media
9891,9891,2427_4,135,2427,1606,5,5,5,5,5,5,5,5,5,5,5,31.05853353014826,Muy Alta
9892,9892,2427_5,135,2427,1606,4,4,4,4,4,4,5,5,5,4,5,26.111537111254684,Alta
9893,9893,2428_1,136,2428,1640,5,5,5,4,4,5,5,5,5,5,5,29.367711521523205,Muy Alta
9894,9894,2428_2,136,2428,1640,4,5,4,5,5,2,5,4,4,5,5,26.16827258015697,Alta
9895,9895,2428_4,136,2428,1640,3,4,2,3,4,4,4,4,2,4,2,19.629873471857486,Baja
9896,9896,2429_1,137,2429,2189,5,4,4,5,5,4,5,4,4,4,3,27.88386551632099,Alta
9897,9897,2429_3,137,2429,2189,3,5,5,5,5,5,5,5,5,5,5,30.892038712703947,Muy Alta
9898,9898,2429_4,137,2429,2189,5,5,5,5,5,5,5,5,5,5,4,32.05697036529943,Muy Alta
9899,9899,2429_5,137,2429,2189,4,4,3,5,3,5,4,4,5,4,2,25.8265314957435,Alta
9900,9900,2430_2,137,2430,2160,5,5,5,5,5,5,5,5,5,5,5,32.00730541123531,Muy Alta
9901,9901,2430_3,137,2430,2160,5,5,5,5,5,5,5,5,5,5,5,32.00730541123531,Muy Alta
9902,9902,2430_5,137,2430,2160,5,5,5,5,5,5,5,4,5,5,3,31.428913428674814,Muy Alta
9903,9903,2432_1,136,2432,1911,4,4,4,5,5,5,5,5,5,2,5,28.239150200966638,Alta
9904,9904,2432_3,136,2432,1911,5,5,5,5,5,5,5,5,5,5,5,31.580871840133007,Muy Alta
9905,9905,2433_4,136,2433,1889,4,4,4,5,5,5,4,4,4,4,5,26.959900685260106,Alta
9906,9906,2433_5,136,2433,1889,4,4,3,5,4,5,4,4,5,4,2,26.33941698297466,Alta
9907,9907,2434_1,135,2434,1381,5,5,5,5,5,5,5,5,5,5,5,30.67320198999558,Muy Alta
9908,9908,2434_2,135,2434,1381,5,5,4,4,4,5,4,4,4,4,2,25.776189867826606,Alta
9909,9909,2434_4,135,2434,1381,4,4,4,3,3,2,3,3,4,3,2,18.76078896541342,Baja
9910,9910,2435_3,135,2435,1524,3,3,3,3,4,5,4,5,5,5,5,23.85705036281892,Media
9911,9911,2435_5,135,2435,1524,5,5,5,5,5,5,5,5,5,5,5,30.918101591070396,Muy Alta
9912,9912,2436_1,135,2436,1670,5,5,5,3,3,4,4,4,4,4,4,24.35001730222574,Media
9913,9913,2436_2,135,2436,1670,5,5,5,5,5,5,5,5,5,5,5,31.16813894601391,Muy Alta
9914,9914,2436_3,135,2436,1670,3,3,3,3,4,3,3,3,3,3,2,18.039882214919082,Baja
9915,9915,2436_4,135,2436,1670,5,5,5,5,5,5,5,5,5,5,5,31.16813894601391,Muy Alta
9916,9916,2437_1,135,2437,1638,4,4,4,4,5,4,4,4,4,2,3,24.173648579882546,Media
9917,9917,2437_2,135,2437,1638,5,5,5,5,5,5,5,5,5,5,5,31.113336238081086,Muy Alta
9918,9918,2437_3,135,2437,1638,3,3,3,3,4,5,5,5,5,5,5,24.625123251347866,Media
9919,9919,2437_4,135,2437,1638,5,5,5,5,5,5,5,5,5,5,4,31.113336238081086,Muy Alta
9920,9920,2437_5,135,2437,1638,5,5,5,5,5,5,5,5,5,5,5,31.113336238081086,Muy Alta
9921,9921,2438_2,136,2438,1827,4,5,5,5,5,5,5,5,5,5,5,30.854548905511596,Muy Alta
9922,9922,2438_5,136,2438,1827,5,4,3,4,5,5,5,5,5,5,4,28.715649513981337,Muy Alta
9923,9923,2439_1,135,2439,1538,5,5,5,5,5,5,5,5,5,5,5,30.942077775791006,Muy Alta
9924,9924,2439_2,135,2439,1538,5,5,5,5,5,5,5,5,5,5,3,30.942077775791006,Muy Alta
9925,9925,2439_3,135,2439,1538,5,5,5,5,5,5,5,5,5,5,5,30.942077775791006,Muy Alta
9926,9926,2439_5,135,2439,1538,4,4,4,4,4,5,5,5,5,5,5,27.184640845373693,Alta
9927,9927,2441_1,135,2441,1483,5,5,5,5,5,5,4,5,5,5,5,30.27504738001321,Muy Alta
9928,9928,2441_2,135,2441,1483,5,5,5,5,5,5,5,5,5,5,5,30.84788562153146,Muy Alta
9929,9929,2441_5,135,2441,1483,5,5,5,5,5,5,4,4,4,4,4,28.272978372976006,Alta
9930,9930,2442_1,135,2442,1769,5,5,5,5,5,5,5,5,5,5,5,31.33768482368109,Muy Alta
9931,9931,2442_2,135,2442,1769,3,4,4,3,3,5,4,4,4,4,2,22.673824932606898,Media
9932,9932,2442_3,135,2442,1769,5,5,5,5,5,5,5,5,5,5,2,31.33768482368109,Muy Alta
9933,9933,2442_4,135,2442,1769,5,5,5,5,5,5,5,5,5,5,5,31.33768482368109,Muy Alta
9934,9934,2443_1,135,2443,1677,4,4,5,5,5,5,5,5,5,5,3,29.744794981570426,Muy Alta
9935,9935,2443_2,135,2443,1677,2,3,4,5,5,5,5,5,5,5,5,27.153942110659052,Alta
9936,9936,2443_4,135,2443,1677,4,4,4,5,5,3,3,5,4,4,3,25.112157238996673,Media
9937,9937,2443_5,135,2443,1677,5,5,5,5,5,5,5,5,5,5,4,31.180127038374216,Muy Alta
9938,9938,2444_1,135,2444,1515,4,4,4,5,5,5,4,4,4,4,4,26.319394036295204,Alta
9939,9939,2444_2,135,2444,1515,4,4,4,4,5,5,5,5,5,5,5,28.17191227314838,Alta
