X,Estado,Indice_Habitabilidad,Indice_Accesibilidad,Indice_Servicios,Indice_Ubicacion,,,,
19226,180,66.06848531,50.89715228,78.15557389,31.2674369,,,,
19227,180,23.77064772,21.90242582,28.55582618,49.85458284,,,,
19228,180,56.63208808,21.90242582,78.71165685,49.86667384,,,,
19229,180,52.73239383,21.90242582,78.15557389,18.43904879,,,,
19230,180,38.74715861,21.90242582,79.81010847,49.92564806,,,,
19231,180,38.58029431,23.51822674,79.80527078,31.17848886,,,,
19232,180,39.54559276,21.90242582,27.99974322,49.90234125,,,,
19233,180,49.09996917,21.90242582,79.80527078,31.18475858,,,,
19234,180,43.98839108,22.98220268,79.80527078,31.17263292,,,,
19235,180,39.14488715,21.90242582,79.80527078,49.89125807,,,,
19236,180,36.66189584,21.90242582,78.71165685,49.86551406,,,,
19237,180,52.73239383,50.89715228,79.81010847,49.86811595,,,,
19238,180,59.5498161,21.90242582,78.15557389,18.4616081,,,,
19239,180,49.09996917,21.90242582,78.05929155,31.19254242,,,,
19240,180,38.58029431,22.98220268,27.99974322,49.85160886,,,,
19241,181,61.47559201,23.51822674,78.02293214,0.156636476,,,,
19242,181,57.84316735,23.51822674,77.92664979,31.19502707,,,,
19243,181,60.51028474,21.90242582,77.92664979,49.91495143,,,,
19244,186,61.47559201,23.51822674,77.92664979,18.47836325,,,,
19245,186,64.85740605,50.89715228,77.92664979,0.115648949,,,,
19246,186,64.1427094,22.89983362,77.92664979,0.152003943,,,,
19247,186,60.26451274,51.97692914,78.02293214,18.51909046,,,,
19248,186,59.5498161,29.14546884,78.02293214,18.47416778,,,,
19249,185,62.95285515,23.51822674,77.92664979,0.116964106,,,,
19250,185,64.1427094,23.51822674,77.92664979,31.19145735,,,,
19251,185,62.43606065,22.98220268,77.93148748,31.24123143,,,,
19252,185,64.85740605,23.51822674,77.93148748,18.52660431,,,,
19253,185,66.06848531,28.82311352,77.92664979,18.50437686,,,,
19254,185,66.06848531,22.89983362,78.02293214,31.18522986,,,,
19255,185,57.84316735,21.90242582,78.02293214,0.152005733,,,,
19256,185,66.06848531,23.51822674,77.92664979,0.156636476,,,,
19257,185,59.5498161,23.51822674,78.02293214,18.50330961,,,,
19258,185,52.01769718,23.51822674,77.92664979,0.139533857,,,,
19259,185,64.85740605,21.90242582,77.93148748,18.48372881,,,,
19260,185,61.47559201,21.90242582,77.92664979,0.153863765,,,,
19261,185,66.06848531,23.51822674,77.92664979,18.5314617,,,,
19262,185,61.47559201,23.51822674,78.02293214,0.098635014,,,,
19263,185,64.1427094,30.52429587,77.92664979,31.20141619,,,,
19264,185,57.84316735,22.98220268,78.02293214,0.095677305,,,,
19265,185,52.98860279,30.14287664,78.24521655,18.49621312,,,,
19266,185,57.84316735,22.98220268,78.02293214,49.96522144,,,,
19267,185,56.63208808,22.89983362,77.92664979,31.20980424,,,,
19268,185,66.06848531,23.51822674,77.92664979,0.154941097,,,,
19269,185,61.47559201,22.98220268,78.02293214,49.85514338,,,,
19270,185,28.62521229,21.90242582,78.02293214,31.18636948,,,,
19271,185,64.85740605,37.68195747,77.92664979,0.150184048,,,,
19272,185,42.21271897,23.51822674,78.02293214,31.23454462,,,,
19273,185,57.84316735,21.90242582,27.87193915,18.46838161,,,,
19274,185,61.47559201,21.90242582,79.67746671,18.46887608,,,,
19275,185,61.47559201,23.51822674,77.92664979,0.146585617,,,,
19276,185,66.06848531,22.89983362,77.92664979,49.90643806,,,,
19277,185,60.26451274,21.90242582,77.92664979,31.20730928,,,,
19278,185,66.06848531,50.89715228,77.92664979,31.17141977,,,,
19279,185,52.98299563,23.51822674,78.02293214,49.90652044,,,,
19280,184,61.47559201,21.90242582,77.93148748,49.87500045,,,,
19281,184,53.9434731,23.51822674,78.02776983,31.19623353,,,,
19282,184,54.72753719,23.51822674,78.02293214,18.47720852,,,,
19283,184,39.14488715,22.98220268,78.02776983,49.91394494,,,,
19284,185,60.26451274,21.90242582,78.02776983,18.53851087,,,,
19285,185,66.06848531,22.89983362,77.92664979,18.53556573,,,,
19286,185,60.26451274,22.98220268,77.92664979,31.2150913,,,,
19287,185,34.69102819,22.89983362,78.02293214,0.152210353,,,,
19288,186,66.06848531,23.51822674,77.92664979,49.89862044,,,,
19289,186,61.47559201,21.90242582,77.92664979,0.154769621,,,,
19290,186,60.98338505,50.89715228,77.92664979,31.17555223,,,,
19291,186,64.85740605,22.98220268,77.92664979,0.154309384,,,,
19292,185,61.47559201,21.90242582,77.92664979,0.152494581,,,,
19293,185,61.22498139,23.51822674,78.18838386,18.49033296,,,,
19294,185,61.47559201,21.90242582,77.92664979,0.149221406,,,,
19295,185,59.32043049,21.90242582,77.92664979,18.53471322,,,,
19296,185,47.77091072,23.51822674,77.92664979,31.17766686,,,,
19297,186,64.85740605,36.06615654,78.05929155,0.153806264,,,,
19298,186,75.12756041,21.90242582,77.93148748,0.126688951,,,,
19299,186,66.06848531,22.89983362,77.92664979,18.52214506,,,,
19300,186,66.06848531,22.98220268,77.92664979,0.144666235,,,,
19301,186,64.85740605,22.89983362,77.92664979,0.149397574,,,,
19302,186,61.47559201,29.90590275,78.02776983,18.49880657,,,,
19303,186,64.1427094,23.51822674,77.92664979,49.87402377,,,,
19304,185,57.84316735,29.90590275,77.93148748,0.151832467,,,,
19305,185,56.63208808,23.51822674,77.92664979,31.20901834,,,,
19306,185,49.09996917,23.51822674,78.02293214,18.49296679,,,,
19307,185,54.90877155,23.51822674,79.67746671,49.85925512,,,,
19308,185,61.47559201,23.51822674,77.92664979,0.155004184,,,,
19309,185,64.85740605,50.89715228,77.92664979,18.48253542,,,,
19310,185,57.84316735,44.15200253,77.92664979,31.21090395,,,,
19311,185,64.1427094,21.90242582,77.92664979,49.90199378,,,,
19312,185,62.95285515,22.98220268,78.02293214,18.5325177,,,,
19313,184,60.26451274,35.82918265,78.02776983,18.46460192,,,,
19314,184,27.41413302,23.51822674,79.6823044,31.18199385,,,,
19315,184,52.75806709,23.51822674,78.02776983,49.87711605,,,,
19316,184,50.31104844,22.89983362,78.02776983,31.20943526,,,,
19317,184,62.95285515,35.82918265,78.02776983,18.48275888,,,,
19318,184,61.47559201,21.90242582,27.87193915,18.52865572,,,,
19319,184,66.06848531,37.06356434,27.87193915,18.52200913,,,,
19320,184,61.47559201,30.43891444,78.02776983,31.22086363,,,,
19321,184,53.9434731,23.51822674,27.87193915,31.20742586,,,,
19322,184,61.47559201,23.51822674,79.6823044,18.4524333,,,,
19323,185,40.35596642,23.51822674,79.67746671,49.90784669,,,,
19324,185,66.06848531,23.51822674,77.92664979,0.137737019,,,,
19325,185,57.84316735,23.51822674,78.02293214,0.142687571,,,,
19326,185,61.47559201,23.51822674,77.92664979,18.53580217,,,,
19327,185,35.30011013,50.89715228,78.02293214,0.147845284,,,,
19328,186,66.06848531,23.51822674,77.92664979,31.28441001,,,,
19329,186,64.1427094,22.89983362,77.92664979,18.50913654,,,,
19330,186,66.06848531,21.90242582,77.92664979,0.15557306,,,,
19331,186,60.26451274,23.51822674,78.02293214,18.52963187,,,,
19332,186,64.85740605,23.51822674,77.92664979,0.156636476,,,,
19333,185,53.9434731,36.64804013,77.92664979,49.98164469,,,,
19334,185,49.09996917,23.51822674,78.02776983,0.109458614,,,,
19335,185,62.95285515,37.76733889,77.92664979,31.18230178,,,,
19336,185,57.84316735,21.90242582,78.02293214,31.24943206,,,,
19337,184,60.26451274,21.90242582,78.02776983,49.87482422,,,,
19338,184,66.06848531,21.90242582,78.05929155,31.25561403,,,,
19339,184,75.12756041,21.90242582,78.05929155,0.151832467,,,,
19340,189,62.95285515,21.90242582,77.92664979,31.1719074,,,,
19341,189,56.62102745,23.51822674,79.67746671,49.98147062,,,,
19342,189,66.06848531,21.90242582,78.05929155,0.149215958,,,,
19343,189,64.85740605,51.89456008,77.92664979,49.99920961,,,,
19344,188,59.32043049,22.89983362,77.93148748,49.96624008,,,,
19345,188,57.35096039,22.98220268,77.92664979,31.19809051,,,,
19346,188,33.9248797,21.90242582,78.1507362,31.28271463,,,,
19347,188,61.21392075,22.98220268,77.92664979,0.071539367,,,,
19348,188,56.39049175,21.90242582,78.02293214,18.53458286,,,,
19349,188,64.85740605,23.51822674,78.02293214,49.93837134,,,,
19350,188,56.62102745,51.97692914,78.02293214,49.93052079,,,,
19351,188,59.5498161,21.90242582,77.92664979,31.19852392,,,,
19352,189,62.43606065,22.98220268,77.92664979,18.51075026,,,,
19353,189,56.63208808,22.98220268,78.02293214,18.50636721,,,,
19354,189,64.85740605,21.90242582,77.93148748,18.53030788,,,,
19355,189,64.85740605,23.51822674,78.05445386,18.47560445,,,,
19356,189,55.91739144,23.51822674,78.02293214,31.25781228,,,,
19357,188,59.5498161,22.98220268,77.92664979,49.97887522,,,,
19358,188,64.1427094,22.89983362,78.02293214,49.95790215,,,,
19359,188,57.35096039,21.90242582,77.92664979,49.89907414,,,,
19360,188,49.08890853,23.51822674,78.02293214,49.98294134,,,,
19361,188,56.63208808,23.51822674,77.92664979,18.46960923,,,,
19362,189,61.47559201,21.90242582,77.92664979,18.46876829,,,,
19363,188,61.47559201,21.90242582,77.92664979,0.154571321,,,,
19364,188,56.63208808,22.98220268,78.02293214,0.135901728,,,,
19365,188,64.1427094,22.89983362,77.92664979,0.147289301,,,,
19366,188,64.85740605,22.89983362,78.02293214,49.99416895,,,,
19367,188,66.06848531,50.89715228,77.92664979,0.116496457,,,,
19368,188,66.06848531,21.90242582,77.92664979,0.151197373,,,,
19369,188,57.84316735,36.82659045,78.02293214,49.95533345,,,,
19370,188,52.98860279,51.89456008,79.67746671,49.92372702,,,,
19371,188,52.98860279,23.51822674,77.92664979,49.97325577,,,,
19372,188,61.21392075,23.51822674,78.09210151,49.8799621,,,,
19373,188,49.82367128,21.90242582,78.02293214,31.2314864,,,,
19374,188,61.21392075,45.05624144,77.92664979,31.22473751,,,,
19375,188,43.74261026,21.90242582,29.6542778,49.84625366,,,,
19376,188,52.73239383,30.43891444,78.05929155,31.24451582,,,,
19377,188,58.35996185,21.90242582,78.15557389,49.87845061,,,,
19378,188,49.09996917,21.90242582,29.6542778,49.84641267,,,,
19379,188,40.67293452,21.90242582,78.15557389,31.1716174,,,,
19380,187,49.09996917,21.90242582,29.52647373,0.146006906,,,,
19381,187,49.59473408,22.98220268,79.6823044,18.48993111,,,,
19382,187,61.47559201,21.90242582,78.02776983,49.96571139,,,,
19383,187,59.5498161,37.44498357,78.02776983,49.91287472,,,,
19384,187,52.01769718,22.98220268,27.87193915,49.85892236,,,,
19385,187,56.63208808,43.07222567,78.02776983,49.90298523,,,,
19386,187,56.62102745,21.90242582,27.87193915,18.49303804,,,,
19387,187,45.45648387,21.90242582,27.99974322,49.87183553,,,,
19388,192,45.77198665,22.89983362,78.02293214,18.47074765,,,,
19389,192,50.31104844,22.98220268,77.92664979,49.90340069,,,,
19390,192,60.26451274,28.82311352,77.92664979,31.21399764,,,,
19391,192,43.98839108,21.90242582,78.02293214,31.194765,,,,
19392,192,60.26451274,50.89715228,77.92664979,49.95530219,,,,
19393,192,59.5498161,28.90849495,77.92664979,18.48750814,,,,
19394,192,55.91739144,21.90242582,79.67746671,0.153507905,,,,
19395,192,61.47559201,22.89983362,77.92664979,0.146960791,,,,
19396,192,48.24125115,29.90590275,78.02293214,18.53361782,,,,
19397,192,43.32941624,21.90242582,77.92664979,18.50133246,,,,
19398,192,66.06848531,30.43891444,77.92664979,0.147444825,,,,
19399,192,61.47559201,21.90242582,79.67746671,31.18834067,,,,
19400,192,43.15615088,28.90849495,79.67746671,31.17563112,,,,
19401,192,53.69286247,21.90242582,77.92664979,18.4772006,,,,
19402,192,53.9434731,23.51822674,78.02293214,49.91427666,,,,
19403,192,62.95285515,21.90242582,79.58118437,31.22255754,,,,
19404,192,57.84316735,23.51822674,77.92664979,49.91081329,,,,
19405,192,48.38527252,23.51822674,79.67746671,31.18632738,,,,
19406,192,61.47559201,43.97646458,77.92664979,31.17479778,,,,
19407,192,42.68305058,21.90242582,79.67746671,49.90026509,,,,
19408,192,49.09996917,21.90242582,79.67746671,49.87806033,,,,
19409,192,54.90877155,36.82659045,78.02293214,49.92504323,,,,
19410,192,52.01769718,50.89715228,78.02293214,18.45974635,,,,
19411,192,53.9434731,21.90242582,77.92664979,49.8656077,,,,
19412,192,56.63208808,21.90242582,78.02293214,0.131551204,,,,
19413,192,48.38527252,50.89715228,78.02293214,49.89362321,,,,
19414,192,41.0016397,21.90242582,77.92664979,18.43041075,,,,
19415,192,41.0016397,50.89715228,78.02293214,31.19031866,,,,
19416,192,61.47559201,35.82918265,77.92664979,49.87739876,,,,
19417,192,35.46466415,21.90242582,79.67746671,31.17355893,,,,
19418,192,60.26451274,21.90242582,79.67746671,18.52967745,,,,
19419,192,50.06526762,21.90242582,79.67746671,49.92900698,,,,
19420,192,53.69769228,23.51822674,78.02293214,31.19273807,,,,
19421,192,23.569356,22.89983362,79.67746671,49.96112905,,,,
19422,192,53.9434731,22.89983362,77.92664979,49.99902326,,,,
19423,192,53.9434731,22.89983362,78.02293214,31.2346774,,,,
19424,192,41.0016397,23.51822674,78.02293214,31.26568979,,,,
19425,191,66.06848531,23.51822674,77.92664979,0.152274937,,,,
19426,191,61.47559201,21.90242582,79.67746671,0.154941097,,,,
19427,191,44.60882649,35.82918265,79.67746671,31.18324395,,,,
19428,191,56.63208808,29.98827181,78.02776983,18.49047929,,,,
19429,191,59.5498161,22.98220268,79.58118437,18.47021452,,,,
19430,191,56.63208808,23.51822674,78.02293214,49.91208652,,,,
19431,191,60.26451274,22.98220268,78.02293214,31.16886043,,,,
19432,191,60.26451274,22.98220268,78.02293214,31.17002375,,,,
19433,191,49.35057097,22.89983362,77.92664979,18.53411571,,,,
19434,191,52.8822957,22.98220268,77.92664979,0.139314453,,,,
19435,191,46.31547524,21.90242582,78.02776983,49.92466013,,,,
19436,191,56.63208808,28.82311352,77.92664979,49.88623368,,,,
19437,191,59.5498161,22.98220268,78.02293214,31.18258246,,,,
19438,191,56.62102745,29.90289038,79.6823044,49.9246791,,,,
19439,191,61.47559201,22.89983362,77.92664979,49.87053044,,,,
19440,191,59.5498161,22.98220268,79.67746671,49.84881186,,,,
19441,191,66.06848531,21.90242582,77.92664979,18.50529519,,,,
19442,191,56.63208808,21.90242582,79.67746671,31.18417025,,,,
19443,190,49.35057097,21.90242582,78.02293214,18.52364273,,,,
19444,190,62.43606065,22.98220268,77.92664979,0.128913256,,,,
19445,190,52.01769718,22.89983362,78.02293214,18.47988754,,,,
19446,190,59.5498161,22.89983362,78.02293214,18.5026809,,,,
19447,190,53.69769228,22.89983362,79.67746671,18.48533864,,,,
19448,190,60.26451274,22.89983362,79.67746671,18.46043337,,,,
19449,190,61.47559201,21.90242582,79.58118437,0.153253704,,,,
19450,190,61.47559201,50.89715228,78.02293214,0.130292454,,,,
19451,190,56.63208808,21.90242582,78.02293214,18.46223893,,,,
19452,190,60.26451274,21.90242582,77.92664979,31.21066554,,,,
19453,190,50.31104844,21.90242582,78.02293214,31.22793937,,,,
19454,190,66.06848531,50.89715228,78.02293214,31.20393981,,,,
19455,190,61.47559201,21.90242582,79.67746671,0.151870604,,,,
19456,190,37.36921504,21.90242582,79.67746671,0.133232158,,,,
19457,190,53.69769228,36.64804013,77.92664979,31.2257506,,,,
19458,190,56.63208808,22.89983362,77.92664979,0.147714328,,,,
19459,190,58.35996185,21.90242582,78.02293214,0.145172832,,,,
19460,190,64.1427094,29.72735243,77.92664979,0.147901831,,,,
19461,190,40.06238726,35.82918265,78.02293214,0.131460364,,,,
19462,190,64.1427094,22.89983362,77.92664979,18.49060985,,,,
19463,190,41.0016397,50.89715228,78.02293214,18.53664402,,,,
19464,190,56.63208808,21.90242582,78.02293214,18.53370686,,,,
19465,190,52.98299563,52.51295321,77.93148748,18.52780315,,,,
19466,190,55.91739144,21.90242582,78.02776983,18.51155939,,,,
19467,190,57.84316735,23.51822674,77.92664979,0.155623152,,,,
19468,190,61.47559201,22.98220268,77.92664979,18.53681549,,,,
19469,190,60.26451274,21.90242582,78.02293214,31.19274213,,,,
19470,190,60.26451274,35.82918265,78.02293214,18.48590269,,,,
19471,190,57.84316735,21.90242582,77.92664979,0.156636476,,,,
19472,190,53.69769228,23.51822674,77.92664979,18.46743581,,,,
19473,192,56.63208808,22.98220268,77.92664979,49.9405629,,,,
19474,192,64.85740605,22.98220268,77.92664979,31.19181673,,,,
19475,192,60.26451274,21.90242582,77.92664979,49.91781444,,,,
19476,192,60.26451274,44.06963347,77.92664979,49.90786749,,,,
19477,192,53.9434731,28.90849495,78.1507362,49.85947119,,,,
19478,192,64.64086917,28.90849495,77.92664979,49.90572641,,,,
19479,192,60.26451274,22.89983362,77.92664979,31.20164637,,,,
19480,192,66.06848531,22.98220268,77.92664979,0.127392241,,,,
19481,192,56.63208808,21.90242582,77.92664979,31.1955666,,,,
19482,192,57.84316735,22.98220268,77.92664979,49.9549795,,,,
19483,192,50.31104844,21.90242582,77.92664979,0.113274924,,,,
19484,192,53.69769228,51.89456008,78.05445386,18.45418912,,,,
19485,192,49.09996917,21.90242582,79.80527078,18.50404472,,,,
19486,192,59.5498161,23.51822674,77.92664979,18.46341009,,,,
19487,192,64.85740605,22.98220268,77.92664979,0.154149826,,,,
19488,192,40.06238726,29.90590275,79.80527078,49.94447473,,,,
19489,192,39.46185525,21.90242582,79.67746671,49.96587254,,,,
19490,192,47.67653754,28.90849495,79.80527078,49.90828053,,,,
19491,190,59.5498161,21.90242582,78.1507362,18.46526266,,,,
19492,190,32.89926803,21.90242582,78.1507362,18.51240669,,,,
19493,190,45.96230942,21.90242582,79.80527078,49.84652779,,,,
19494,190,66.06848531,21.90242582,77.92664979,18.45269558,,,,
19495,190,60.26451274,22.89983362,77.92664979,18.4737325,,,,
19496,190,60.26451274,43.65410926,77.92664979,31.19521849,,,,
19497,190,61.47559201,21.90242582,77.92664979,0.154769621,,,,
19498,190,67.79684094,23.51822674,77.92664979,18.51523734,,,,
19499,190,60.78260225,36.64804013,77.92664979,49.8969645,,,,
19500,190,47.19541828,29.90590275,78.1507362,49.98445726,,,,
19501,190,35.81836995,22.89983362,78.02293214,0.14905047,,,,
19502,190,60.26451274,22.89983362,78.02293214,31.23415897,,,,
19503,190,60.26451274,21.90242582,78.02293214,31.26768174,,,,
19504,190,38.74715861,50.89715228,78.02293214,31.17183922,,,,
19505,190,66.06848531,29.90590275,78.02293214,31.22437442,,,,
19506,190,56.63208808,21.90242582,78.02776983,0.147387696,,,,
19507,190,60.26451274,23.51822674,77.92664979,0.156636476,,,,
19508,190,56.39049175,28.90849495,77.92664979,49.87023395,,,,
19509,190,61.21392075,21.90242582,78.02293214,49.87812099,,,,
19510,190,58.35996185,23.51822674,78.02293214,31.18664994,,,,
19511,190,60.26451274,35.82918265,77.92664979,0.146298527,,,,
19512,190,58.35996185,35.82918265,78.02293214,49.98392166,,,,
19513,190,64.85740605,21.90242582,78.02293214,18.49436235,,,,
19514,190,56.63208808,21.90242582,78.02293214,31.27194588,,,,
19515,190,62.43606065,50.89715228,77.92664979,18.49807143,,,,
19516,190,66.06848531,21.90242582,78.02293214,49.91272319,,,,
19517,190,46.31547524,22.89983362,78.02293214,0.151255731,,,,
19518,190,60.26451274,22.89983362,78.02293214,18.52958338,,,,
19519,190,55.91739144,21.90242582,78.02293214,49.85319411,,,,
19520,192,56.63208808,22.89983362,78.02293214,18.49557646,,,,
19521,192,58.35996185,51.89456008,79.80527078,49.98247336,,,,
19522,192,64.85740605,22.89983362,78.05445386,0.147532055,,,,
19523,192,64.85740605,22.89983362,77.92664979,0.144581685,,,,
19524,192,60.26451274,37.1459334,78.05445386,49.91677482,,,,
19525,192,59.5498161,29.14546884,78.1507362,18.46518041,,,,
19526,192,59.5498161,21.90242582,78.1507362,0.113649685,,,,
19527,192,57.84316735,23.51822674,78.1507362,18.46984566,,,,
19528,192,36.4299626,22.89983362,29.6542778,18.46568524,,,,
19529,192,62.43606065,23.51822674,78.1507362,18.47313227,,,,
19530,192,61.47559201,23.51822674,78.02776983,18.50705334,,,,
19531,192,42.06261516,21.90242582,29.6542778,18.46272073,,,,
19532,192,61.47559201,52.51295321,29.6542778,18.47370849,,,,
19533,192,64.85740605,22.89983362,78.05445386,18.47596476,,,,
19534,192,66.06848531,21.90242582,29.6542778,31.23373843,,,,
19535,192,64.1427094,22.89983362,78.05445386,18.49803356,,,,
19536,192,66.06848531,21.90242582,78.05445386,18.51543373,,,,
19537,192,64.1427094,36.90895951,77.92664979,31.20436554,,,,
19538,192,59.5498161,35.82918265,78.1507362,49.97032338,,,,
19539,192,60.26451274,21.90242582,78.02293214,18.46616633,,,,
19540,192,56.63208808,21.90242582,78.02293214,18.48701741,,,,
19541,192,56.39049175,22.98220268,77.92664979,31.19109643,,,,
19542,192,56.63208808,21.90242582,78.02293214,31.20591166,,,,
19543,192,57.84316735,50.89715228,78.02293214,18.53851087,,,,
19544,192,56.62102745,50.89715228,79.58118437,49.88690936,,,,
19545,192,57.84316735,22.89983362,78.02293214,18.44510615,,,,
19546,192,59.5498161,50.89715228,79.67746671,31.17336786,,,,
19547,192,56.63208808,23.51822674,77.92664979,18.44765865,,,,
19548,192,51.17564695,22.98220268,79.67746671,31.173406,,,,
19549,192,57.84316735,21.90242582,29.52647373,31.20779712,,,,
19550,192,48.38527252,23.51822674,78.70681916,49.93376246,,,,
19551,192,57.84316735,51.97692914,78.02293214,18.52225061,,,,
19552,192,66.06848531,21.90242582,77.92664979,18.47122876,,,,
19553,192,54.72753719,22.98220268,78.02776983,31.22219723,,,,
19554,192,36.65451839,50.89715228,79.67746671,31.19791887,,,,
19555,192,54.72753719,50.89715228,79.67746671,49.88740757,,,,
19556,192,61.47559201,43.97646458,77.92664979,49.96668756,,,,
19557,192,55.91739144,21.90242582,77.92664979,18.48553741,,,,
19558,192,54.72753719,43.89108315,79.80527078,18.4241241,,,,
19559,192,46.19124662,36.15153797,79.80527078,49.86534205,,,,
19560,192,61.47559201,21.90242582,78.05445386,18.48979152,,,,
19561,192,59.5498161,21.90242582,78.05445386,31.22871241,,,,
19562,192,55.91739144,21.90242582,78.02293214,49.92026235,,,,
19563,192,61.47559201,21.90242582,77.92664979,49.88381597,,,,
19564,192,61.47559201,21.90242582,77.92664979,18.50057968,,,,
19565,192,64.1427094,21.90242582,77.92664979,49.94403019,,,,
19566,192,58.18988565,21.90242582,78.05445386,49.87745165,,,,
19567,192,64.1427094,22.98220268,77.92664979,31.17990243,,,,
19568,192,60.26451274,23.51822674,77.92664979,49.94234469,,,,
19569,192,57.84316735,23.51822674,79.58118437,49.89591171,,,,
19570,192,48.38527252,21.90242582,78.1507362,49.85635027,,,,
19571,191,61.47559201,28.82311352,79.67746671,49.89067082,,,,
19572,191,61.21392075,21.90242582,79.67746671,49.91450931,,,,
19573,191,59.5498161,22.89983362,79.67746671,49.91628435,,,,
19574,191,52.98860279,21.90242582,79.67746671,31.17759629,,,,
19575,191,55.91739144,50.89715228,79.67746671,49.86547051,,,,
19576,191,54.72753719,51.97692914,77.92664979,31.14376826,,,,
19577,191,54.72753719,50.89715228,78.37302061,49.87687778,,,,
19578,191,60.26451274,28.90849495,77.92664979,31.19092641,,,,
19579,191,58.35996185,21.90242582,78.02293214,49.8590691,,,,
19580,191,55.91739144,21.90242582,78.02293214,31.21164276,,,,
19581,191,59.5498161,36.82659045,78.02293214,49.86322088,,,,
19582,191,61.47559201,22.98220268,78.02293214,31.19519855,,,,
19583,191,53.69769228,21.90242582,78.02776983,49.89803973,,,,
19584,191,64.85740605,28.90849495,77.92664979,31.20158238,,,,
19585,191,54.72753719,29.82052132,78.02293214,31.17588648,,,,
19586,191,59.5498161,21.90242582,79.67746671,31.19049346,,,,
19587,194,61.47559201,23.51822674,77.92664979,0.151924303,,,,
19588,194,58.35996185,21.90242582,78.1507362,18.48569799,,,,
19589,194,64.85740605,22.98220268,78.05445386,31.23835565,,,,
19590,194,53.9434731,23.51822674,78.1507362,0.153308804,,,,
19591,194,59.5498161,51.97692914,78.02293214,31.27732867,,,,
19592,194,56.63208808,23.51822674,77.92664979,18.49807454,,,,
19593,194,60.26451274,22.98220268,77.92664979,18.47015143,,,,
19594,194,60.26451274,22.89983362,77.92664979,18.48209486,,,,
19595,194,51.27634689,23.51822674,78.02293214,49.97731084,,,,
19596,194,61.47559201,50.89715228,78.1507362,49.9035095,,,,
19597,194,51.79314139,23.51822674,78.1507362,31.16978632,,,,
19598,194,64.85740605,21.90242582,78.05445386,49.98637973,,,,
19599,194,60.26451274,21.90242582,78.02293214,31.26216059,,,,
19600,194,48.24125115,50.89715228,78.1507362,49.96705734,,,,
19601,194,54.72753719,21.90242582,78.1507362,31.20806823,,,,
19602,194,50.31104844,22.89983362,78.1507362,31.22332326,,,,
19603,193,56.63208808,22.89983362,79.6823044,49.86492327,,,,
19604,193,53.9434731,23.51822674,79.80527078,49.99857764,,,,
19605,193,53.69769228,22.89983362,78.1507362,49.88207923,,,,
19606,193,61.47559201,21.90242582,78.02293214,31.25367307,,,,
19607,193,50.31104844,21.90242582,78.02776983,0.150315104,,,,
19608,193,29.5686442,23.51822674,78.02776983,31.18087897,,,,
19609,193,56.62102745,43.65410926,79.6823044,49.88393914,,,,
19610,193,55.91739144,43.65410926,79.67746671,49.91240816,,,,
19611,193,54.90877155,28.90849495,78.02293214,49.91888422,,,,
19612,193,51.79314139,35.82918265,78.02293214,0.131832616,,,,
19613,193,51.79314139,22.98220268,79.67746671,49.92474831,,,,
19614,193,61.47559201,21.90242582,79.6823044,49.99672593,,,,
19615,193,47.88808533,22.98220268,78.1507362,49.92936158,,,,
19616,193,66.06848531,21.90242582,27.99974322,0.138309238,,,,
19617,193,47.19541828,22.98220268,80.36135374,49.87270611,,,,
19618,193,41.32126487,22.89983362,79.67746671,0.108232107,,,,
19619,193,61.47559201,22.89983362,79.67746671,18.52679766,,,,
19620,194,54.72753719,21.90242582,77.92664979,18.48398845,,,,
19621,194,59.40096492,23.51822674,77.92664979,0.119357694,,,,
19622,194,57.84316735,52.51295321,77.92664979,0.153977304,,,,
19623,194,62.95285515,50.89715228,77.92664979,31.18976337,,,,
19624,194,69.23376247,23.51822674,77.92664979,0.152176373,,,,
19625,194,66.06848531,22.98220268,77.92664979,0.146952804,,,,
19626,194,59.5498161,22.98220268,77.92664979,31.217892,,,,
19627,194,66.06848531,29.14546884,77.92664979,0.088198796,,,,
19628,194,46.31547524,21.90242582,77.92664979,18.47547894,,,,
19629,194,62.43606065,22.89983362,77.92664979,49.90193223,,,,
19630,194,56.62102745,21.90242582,77.92664979,0.13568097,,,,
19631,194,56.62102745,35.82918265,77.92664979,31.21397328,,,,
19632,194,60.26451274,21.90242582,77.92664979,49.86713849,,,,
19633,194,56.28533476,35.82918265,77.92664979,18.5314927,,,,
19634,194,39.52372622,22.98220268,79.58118437,49.9323222,,,,
19635,194,62.95285515,43.97646458,77.92664979,18.49552823,,,,
19636,195,51.79314139,21.90242582,79.81010847,49.88639202,,,,
19637,195,55.91739144,22.89983362,78.02776983,31.18104749,,,,
19638,195,43.15615088,50.89715228,79.58602206,49.88940297,,,,
19639,195,52.01769718,22.89983362,79.6823044,49.91164257,,,,
19640,195,60.26451274,21.90242582,79.58602206,49.96782224,,,,
19641,195,42.68305058,50.89715228,79.81010847,49.96373843,,,,
19642,195,56.62102745,35.82918265,79.84775613,49.87728331,,,,
19643,195,46.31547524,21.90242582,78.19322155,31.24787519,,,,
19644,195,56.39049175,21.90242582,79.71382613,49.96348073,,,,
19645,195,56.63208808,22.98220268,80.36619143,49.91164185,,,,
19646,195,62.95285515,43.65410926,79.84775613,31.25184609,,,,
19647,195,58.35996185,23.51822674,78.02776983,31.26114535,,,,
