vid,EST_DIS,UPM_DIS,FACTOR
6224_3,384,6224,504
6224_4,384,6224,504
6224_5,384,6224,504
6225_5,385,6225,447
6226_1,385,6226,463
6226_2,385,6226,463
6226_3,385,6226,463
6226_4,385,6226,463
6226_5,385,6226,463
6227_1,385,6227,447
6227_2,385,6227,447
6227_3,385,6227,447
6227_4,385,6227,447
6227_5,385,6227,447
6228_3,385,6228,453
6228_4,385,6228,453
6229_1,385,6229,464
6229_2,385,6229,464
6229_3,385,6229,464
6229_4,385,6229,464
6229_5,385,6229,464
6230_1,385,6230,431
6230_4,385,6230,431
6231_3,385,6231,416
6231_4,385,6231,416
6231_5,385,6231,416
6232_1,384,6232,536
6232_2,384,6232,536
6232_3,384,6232,536
6232_4,384,6232,536
6233_1,385,6233,404
6233_2,385,6233,404
6233_3,385,6233,404
6233_4,385,6233,404
6233_5,385,6233,404
6234_2,385,6234,456
6234_4,385,6234,456
6234_5,385,6234,456
6235_5,385,6235,393
6236_1,384,6236,563
6236_3,384,6236,563
6236_4,384,6236,563
6236_5,384,6236,563
6237_1,385,6237,411
6237_2,385,6237,411
6237_3,385,6237,411
6237_4,385,6237,411
6237_5,385,6237,411
6238_1,384,6238,470
6238_2,384,6238,470
6238_3,384,6238,470
6238_5,384,6238,470
6239_1,385,6239,491
6239_3,385,6239,491
6239_4,385,6239,491
6239_5,385,6239,491
6240_1,386,6240,473
6240_2,386,6240,473
6240_3,386,6240,473
6240_4,386,6240,473
6240_5,386,6240,473
6241_1,386,6241,550
6241_2,386,6241,550
6241_3,386,6241,550
6241_4,386,6241,550
6241_5,386,6241,550
6242_1,386,6242,477
6242_2,386,6242,477
6242_3,386,6242,477
6242_4,386,6242,477
6242_5,386,6242,477
6243_1,384,6243,917
6243_2,384,6243,917
6243_3,384,6243,917
6243_4,384,6243,917
6243_5,384,6243,917
6244_1,384,6244,640
6244_2,384,6244,640
6244_3,384,6244,640
6244_4,384,6244,640
6244_5,384,6244,640
6245_1,385,6245,492
6245_2,385,6245,492
6245_3,385,6245,492
6245_4,385,6245,492
6245_5,385,6245,492
6246_1,384,6246,469
6246_2,384,6246,469
6246_3,384,6246,469
6246_4,384,6246,469
6246_5,384,6246,469
6247_1,384,6247,510
6247_2,384,6247,510
6247_3,384,6247,510
6247_4,384,6247,510
6247_5,384,6247,510
6248_1,384,6248,593
6248_3,384,6248,593
6248_4,384,6248,593
6248_5,384,6248,593
6249_2,384,6249,482
6249_3,384,6249,482
6249_5,384,6249,482
6250_1,385,6250,457
6250_2,385,6250,457
6250_4,385,6250,457
6250_5,385,6250,457
6251_1,385,6251,431
6251_2,385,6251,431
6251_4,385,6251,431
6251_5,385,6251,431
6252_1,386,6252,505
6252_2,386,6252,505
6252_3,386,6252,505
6252_4,386,6252,505
6252_5,386,6252,505
6253_1,386,6253,452
6253_2,386,6253,452
6253_3,386,6253,452
6253_5,386,6253,452
6254_1,384,6254,533
6254_2,384,6254,533
6254_3,384,6254,533
6254_4,384,6254,533
6254_5,384,6254,533
6255_1,384,6255,455
6255_2,384,6255,455
6255_3,384,6255,455
6255_4,384,6255,455
6255_5,384,6255,455
6256_2,391,6256,491
6256_3,391,6256,491
6256_4,391,6256,491
6256_6,391,6256,491
6256_8,391,6256,491
6256_9,391,6256,491
6256_10,391,6256,491
6256_11,391,6256,491
6256_12,391,6256,491
6256_13,391,6256,491
6256_14,391,6256,491
6256_15,391,6256,491
6256_16,391,6256,491
6256_17,391,6256,491
6256_18,391,6256,491
6256_19,391,6256,491
6256_20,391,6256,491
6257_1,390,6257,505
6257_2,390,6257,505
6257_3,390,6257,505
6257_4,390,6257,505
6257_5,390,6257,505
6257_6,390,6257,505
6257_7,390,6257,505
6257_8,390,6257,505
6257_9,390,6257,505
6257_10,390,6257,505
6257_11,390,6257,505
6257_12,390,6257,505
6257_14,390,6257,505
6257_15,390,6257,505
6257_16,390,6257,505
6257_17,390,6257,505
6257_18,390,6257,505
6257_19,390,6257,505
6257_20,390,6257,505
6258_1,391,6258,497
6258_2,391,6258,497
6258_3,391,6258,497
6258_4,391,6258,497
6258_5,391,6258,497
6258_6,391,6258,497
6258_7,391,6258,497
6258_8,391,6258,497
6258_9,391,6258,497
6258_10,391,6258,497
6258_11,391,6258,497
6258_12,391,6258,497
6258_13,391,6258,497
6258_14,391,6258,497
6258_16,391,6258,497
6258_17,391,6258,497
6258_18,391,6258,497
6258_19,391,6258,497
6258_20,391,6258,497
6259_1,390,6259,451
6259_2,390,6259,451
6259_4,390,6259,451
6259_5,390,6259,451
6259_7,390,6259,451
6259_8,390,6259,451
6259_9,390,6259,451
6259_10,390,6259,451
6259_11,390,6259,451
6259_12,390,6259,451
6259_13,390,6259,451
6259_15,390,6259,451
6259_16,390,6259,451
6259_18,390,6259,451
6259_19,390,6259,451
6259_20,390,6259,451
6260_1,390,6260,421
6260_2,390,6260,421
6260_3,390,6260,421
6260_5,390,6260,421
6260_6,390,6260,421
6260_7,390,6260,421
6260_8,390,6260,421
6260_9,390,6260,421
6260_10,390,6260,421
6260_11,390,6260,421
6260_12,390,6260,421
6260_13,390,6260,421
6260_14,390,6260,421
6260_15,390,6260,421
6260_17,390,6260,421
6260_18,390,6260,421
6260_19,390,6260,421
6261_1,389,6261,350
6261_2,389,6261,350
6261_4,389,6261,350
6261_5,389,6261,350
6261_6,389,6261,350
6261_7,389,6261,350
6261_9,389,6261,350
6261_10,389,6261,350
6261_11,389,6261,350
6261_12,389,6261,350
6261_13,389,6261,350
6261_14,389,6261,350
6261_15,389,6261,350
6261_16,389,6261,350
6261_17,389,6261,350
6261_18,389,6261,350
6261_19,389,6261,350
6261_20,389,6261,350
6262_1,389,6262,343
6262_2,389,6262,343
6262_3,389,6262,343
6262_4,389,6262,343
6262_5,389,6262,343
6262_6,389,6262,343
6262_7,389,6262,343
6262_8,389,6262,343
6262_9,389,6262,343
6262_10,389,6262,343
6262_11,389,6262,343
6262_12,389,6262,343
6262_13,389,6262,343
6262_14,389,6262,343
6262_15,389,6262,343
6262_16,389,6262,343
6262_18,389,6262,343
6262_19,389,6262,343
6262_20,389,6262,343
6263_1,389,6263,359
6263_2,389,6263,359
6263_3,389,6263,359
6263_4,389,6263,359
6263_5,389,6263,359
6263_6,389,6263,359
6263_7,389,6263,359
6263_9,389,6263,359
6263_10,389,6263,359
6263_11,389,6263,359
6263_12,389,6263,359
6263_13,389,6263,359
6263_15,389,6263,359
6263_16,389,6263,359
6263_17,389,6263,359
6263_18,389,6263,359
6263_19,389,6263,359
6263_20,389,6263,359
6264_1,391,6264,476
6264_2,391,6264,476
6264_3,391,6264,476
6264_4,391,6264,476
6264_6,391,6264,476
6264_7,391,6264,476
6264_8,391,6264,476
6264_9,391,6264,476
6264_10,391,6264,476
6264_11,391,6264,476
6264_12,391,6264,476
6264_13,391,6264,476
6264_14,391,6264,476
6264_15,391,6264,476
6264_16,391,6264,476
6264_17,391,6264,476
6264_19,391,6264,476
6264_20,391,6264,476
6265_1,391,6265,495
6265_2,391,6265,495
6265_3,391,6265,495
6265_4,391,6265,495
6265_5,391,6265,495
6265_6,391,6265,495
6265_7,391,6265,495
6265_8,391,6265,495
6265_9,391,6265,495
6265_11,391,6265,495
6265_13,391,6265,495
6265_15,391,6265,495
6265_16,391,6265,495
6265_17,391,6265,495
6265_18,391,6265,495
6265_19,391,6265,495
6266_1,393,6266,334
6266_2,393,6266,334
6266_3,393,6266,334
6266_4,393,6266,334
6266_5,393,6266,334
6266_6,393,6266,334
6266_7,393,6266,334
6266_8,393,6266,334
6266_9,393,6266,334
6266_10,393,6266,334
6266_11,393,6266,334
6266_12,393,6266,334
6266_13,393,6266,334
6266_14,393,6266,334
6266_15,393,6266,334
6266_16,393,6266,334
6266_17,393,6266,334
6266_18,393,6266,334
6266_19,393,6266,334
6266_20,393,6266,334
6267_1,393,6267,349
6267_2,393,6267,349
6267_3,393,6267,349
6267_4,393,6267,349
6267_5,393,6267,349
6267_6,393,6267,349
6267_7,393,6267,349
6267_8,393,6267,349
6267_10,393,6267,349
6267_12,393,6267,349
6267_13,393,6267,349
6267_14,393,6267,349
6267_15,393,6267,349
6267_16,393,6267,349
6267_17,393,6267,349
6267_18,393,6267,349
6267_19,393,6267,349
6268_1,393,6268,400
6268_2,393,6268,400
6268_3,393,6268,400
6268_4,393,6268,400
6268_5,393,6268,400
6268_6,393,6268,400
6268_7,393,6268,400
6268_8,393,6268,400
6268_9,393,6268,400
6268_10,393,6268,400
6268_11,393,6268,400
6268_12,393,6268,400
6268_13,393,6268,400
6268_15,393,6268,400
6268_16,393,6268,400
6268_17,393,6268,400
6268_18,393,6268,400
6268_19,393,6268,400
6269_1,392,6269,407
6269_2,392,6269,407
6269_3,392,6269,407
6269_4,392,6269,407
6269_5,392,6269,407
6269_6,392,6269,407
6269_7,392,6269,407
6269_8,392,6269,407
6269_9,392,6269,407
6269_10,392,6269,407
6269_11,392,6269,407
6269_12,392,6269,407
6269_13,392,6269,407
6269_14,392,6269,407
6269_15,392,6269,407
6269_16,392,6269,407
6269_17,392,6269,407
6269_18,392,6269,407
6269_19,392,6269,407
6269_20,392,6269,407
6270_1,393,6270,293
6270_2,393,6270,293
6270_3,393,6270,293
6270_4,393,6270,293
6270_5,393,6270,293
6270_6,393,6270,293
6270_7,393,6270,293
6270_8,393,6270,293
6270_9,393,6270,293
6270_10,393,6270,293
6270_11,393,6270,293
6270_12,393,6270,293
6270_13,393,6270,293
6270_14,393,6270,293
6270_15,393,6270,293
6270_16,393,6270,293
6270_18,393,6270,293
6270_19,393,6270,293
6270_20,393,6270,293
6271_1,394,6271,424
6271_3,394,6271,424
6271_4,394,6271,424
6271_5,394,6271,424
6271_6,394,6271,424
6271_7,394,6271,424
6271_8,394,6271,424
6271_9,394,6271,424
6271_10,394,6271,424
6271_11,394,6271,424
6271_12,394,6271,424
6271_13,394,6271,424
6271_14,394,6271,424
6271_16,394,6271,424
6271_17,394,6271,424
6271_18,394,6271,424
6271_19,394,6271,424
6271_20,394,6271,424
6272_1,392,6272,429
6272_2,392,6272,429
6272_3,392,6272,429
6272_4,392,6272,429
6272_5,392,6272,429
6272_6,392,6272,429
6272_7,392,6272,429
6272_8,392,6272,429
6272_9,392,6272,429
6272_10,392,6272,429
6272_11,392,6272,429
6272_12,392,6272,429
6272_14,392,6272,429
6272_15,392,6272,429
6272_16,392,6272,429
6272_17,392,6272,429
6272_18,392,6272,429
6272_19,392,6272,429
6272_20,392,6272,429
6273_1,394,6273,412
6273_2,394,6273,412
6273_4,394,6273,412
6273_5,394,6273,412
6273_6,394,6273,412
6273_7,394,6273,412
6273_8,394,6273,412
6273_9,394,6273,412
6273_10,394,6273,412
6273_12,394,6273,412
6273_13,394,6273,412
6273_14,394,6273,412
6273_15,394,6273,412
6273_16,394,6273,412
6273_17,394,6273,412
6273_18,394,6273,412
6273_19,394,6273,412
6274_1,393,6274,281
6274_2,393,6274,281
6274_4,393,6274,281
6274_5,393,6274,281
6274_6,393,6274,281
6274_7,393,6274,281
6274_8,393,6274,281
6274_9,393,6274,281
6274_10,393,6274,281
6274_11,393,6274,281
6274_12,393,6274,281
6274_13,393,6274,281
6274_14,393,6274,281
6274_16,393,6274,281
6274_17,393,6274,281
6274_18,393,6274,281
6274_20,393,6274,281
6275_1,393,6275,337
6275_2,393,6275,337
6275_3,393,6275,337
6275_4,393,6275,337
6275_5,393,6275,337
6275_7,393,6275,337
6275_8,393,6275,337
6275_9,393,6275,337
6275_10,393,6275,337
6275_11,393,6275,337
6275_12,393,6275,337
6275_13,393,6275,337
6275_14,393,6275,337
6275_15,393,6275,337
6275_16,393,6275,337
6275_17,393,6275,337
6275_18,393,6275,337
6275_19,393,6275,337
6275_20,393,6275,337
6276_3,395,6276,359
6276_4,395,6276,359
6276_5,395,6276,359
6276_6,395,6276,359
6276_8,395,6276,359
6276_9,395,6276,359
6276_11,395,6276,359
6276_12,395,6276,359
6276_13,395,6276,359
6276_15,395,6276,359
6276_16,395,6276,359
6276_17,395,6276,359
6276_18,395,6276,359
6276_19,395,6276,359
6276_20,395,6276,359
6277_1,396,6277,399
6277_2,396,6277,399
6277_3,396,6277,399
6277_4,396,6277,399
6277_6,396,6277,399
6277_7,396,6277,399
6277_9,396,6277,399
6277_10,396,6277,399
6277_11,396,6277,399
6277_12,396,6277,399
6277_13,396,6277,399
6277_14,396,6277,399
6277_16,396,6277,399
6277_17,396,6277,399
6277_18,396,6277,399
6277_19,396,6277,399
6277_20,396,6277,399
6278_1,395,6278,369
6278_2,395,6278,369
6278_3,395,6278,369
6278_4,395,6278,369
6278_5,395,6278,369
6278_6,395,6278,369
6278_7,395,6278,369
6278_8,395,6278,369
6278_10,395,6278,369
6278_11,395,6278,369
6278_12,395,6278,369
6278_13,395,6278,369
6278_14,395,6278,369
6278_15,395,6278,369
6278_16,395,6278,369
6278_17,395,6278,369
6278_18,395,6278,369
6278_19,395,6278,369
6278_20,395,6278,369
6279_1,396,6279,407
6279_2,396,6279,407
6279_3,396,6279,407
6279_4,396,6279,407
6279_5,396,6279,407
6279_6,396,6279,407
6279_7,396,6279,407
6279_8,396,6279,407
6279_9,396,6279,407
6279_10,396,6279,407
6279_11,396,6279,407
6279_12,396,6279,407
6279_13,396,6279,407
6279_14,396,6279,407
6279_15,396,6279,407
6279_16,396,6279,407
6279_17,396,6279,407
6279_18,396,6279,407
6279_19,396,6279,407
6279_20,396,6279,407
6280_2,395,6280,340
6280_3,395,6280,340
6280_4,395,6280,340
6280_6,395,6280,340
6280_8,395,6280,340
6280_9,395,6280,340
6280_10,395,6280,340
6280_11,395,6280,340
6280_12,395,6280,340
6280_13,395,6280,340
6280_14,395,6280,340
6280_15,395,6280,340
6280_16,395,6280,340
6280_17,395,6280,340
6280_18,395,6280,340
6280_19,395,6280,340
6280_20,395,6280,340
6280_21,395,6280,340
6280_22,395,6280,340
6281_1,395,6281,379
6281_2,395,6281,379
6281_3,395,6281,379
6281_4,395,6281,379
6281_5,395,6281,379
6281_6,395,6281,379
6281_8,395,6281,379
6281_10,395,6281,379
6281_11,395,6281,379
6281_13,395,6281,379
6281_14,395,6281,379
6281_15,395,6281,379
6281_16,395,6281,379
6281_17,395,6281,379
6281_18,395,6281,379
6281_19,395,6281,379
6282_1,395,6282,427
6282_2,395,6282,427
6282_3,395,6282,427
6282_4,395,6282,427
6282_5,395,6282,427
6282_6,395,6282,427
6282_7,395,6282,427
6282_8,395,6282,427
6282_9,395,6282,427
6282_10,395,6282,427
6282_11,395,6282,427
6282_12,395,6282,427
6282_13,395,6282,427
6282_14,395,6282,427
6282_15,395,6282,427
6282_16,395,6282,427
6282_17,395,6282,427
6282_18,395,6282,427
6282_19,395,6282,427
6283_1,395,6283,422
6283_2,395,6283,422
6283_3,395,6283,422
6283_4,395,6283,422
6283_5,395,6283,422
6283_6,395,6283,422
6283_7,395,6283,422
6283_8,395,6283,422
6283_9,395,6283,422
6283_10,395,6283,422
6283_11,395,6283,422
6283_12,395,6283,422
6283_14,395,6283,422
6283_15,395,6283,422
6283_16,395,6283,422
6283_17,395,6283,422
6283_18,395,6283,422
6283_19,395,6283,422
6284_1,395,6284,389
6284_2,395,6284,389
6284_3,395,6284,389
6284_4,395,6284,389
6284_5,395,6284,389
6284_6,395,6284,389
6284_7,395,6284,389
6284_8,395,6284,389
6284_9,395,6284,389
6284_10,395,6284,389
6284_11,395,6284,389
6284_12,395,6284,389
6284_13,395,6284,389
6284_14,395,6284,389
6284_15,395,6284,389
6284_16,395,6284,389
6284_17,395,6284,389
6284_18,395,6284,389
6285_2,395,6285,422
6285_3,395,6285,422
6285_4,395,6285,422
6285_5,395,6285,422
6285_6,395,6285,422
6285_7,395,6285,422
6285_8,395,6285,422
6285_9,395,6285,422
6285_11,395,6285,422
6285_13,395,6285,422
6285_14,395,6285,422
6285_15,395,6285,422
6285_16,395,6285,422
6285_17,395,6285,422
6285_18,395,6285,422
6285_19,395,6285,422
6286_1,395,6286,391
6286_2,395,6286,391
6286_3,395,6286,391
6286_4,395,6286,391
6286_5,395,6286,391
6286_6,395,6286,391
6286_7,395,6286,391
6286_8,395,6286,391
6286_9,395,6286,391
6286_10,395,6286,391
6286_11,395,6286,391
6286_12,395,6286,391
6286_13,395,6286,391
6286_14,395,6286,391
6286_16,395,6286,391
6286_17,395,6286,391
6286_18,395,6286,391
6286_19,395,6286,391
6286_20,395,6286,391
6286_21,395,6286,391
6287_1,395,6287,455
6287_2,395,6287,455
6287_3,395,6287,455
6287_4,395,6287,455
6287_5,395,6287,455
6287_6,395,6287,455
6287_7,395,6287,455
6287_8,395,6287,455
6287_9,395,6287,455
6287_10,395,6287,455
6287_11,395,6287,455
6287_12,395,6287,455
6287_13,395,6287,455
6287_14,395,6287,455
6287_15,395,6287,455
6287_16,395,6287,455
6287_17,395,6287,455
6287_18,395,6287,455
6287_19,395,6287,455
6288_1,395,6288,389
6288_2,395,6288,389
6288_3,395,6288,389
6288_4,395,6288,389
6288_5,395,6288,389
6288_6,395,6288,389
6288_7,395,6288,389
6288_8,395,6288,389
6288_9,395,6288,389
6288_10,395,6288,389
6288_11,395,6288,389
6288_12,395,6288,389
6288_13,395,6288,389
6288_14,395,6288,389
6288_15,395,6288,389
6288_16,395,6288,389
6288_17,395,6288,389
6288_18,395,6288,389
6288_19,395,6288,389
6289_1,395,6289,361
6289_2,395,6289,361
6289_4,395,6289,361
6289_5,395,6289,361
6289_6,395,6289,361
6289_7,395,6289,361
6289_8,395,6289,361
6289_10,395,6289,361
6289_11,395,6289,361
6289_12,395,6289,361
6289_13,395,6289,361
6289_14,395,6289,361
6289_15,395,6289,361
6289_16,395,6289,361
6289_17,395,6289,361
6289_18,395,6289,361
6289_19,395,6289,361
6290_1,395,6290,491
6290_2,395,6290,491
6290_4,395,6290,491
6290_5,395,6290,491
6290_6,395,6290,491
6290_8,395,6290,491
6290_9,395,6290,491
6290_10,395,6290,491
6290_11,395,6290,491
6290_12,395,6290,491
6290_13,395,6290,491
6290_14,395,6290,491
6290_15,395,6290,491
6290_16,395,6290,491
6290_17,395,6290,491
6290_18,395,6290,491
6290_19,395,6290,491
6290_20,395,6290,491
6291_1,395,6291,459
6291_2,395,6291,459
6291_3,395,6291,459
6291_4,395,6291,459
6291_5,395,6291,459
6291_6,395,6291,459
6291_7,395,6291,459
6291_9,395,6291,459
6291_10,395,6291,459
6291_11,395,6291,459
6291_12,395,6291,459
6291_13,395,6291,459
6291_14,395,6291,459
6291_15,395,6291,459
6291_16,395,6291,459
6291_18,395,6291,459
6291_19,395,6291,459
6291_20,395,6291,459
6292_1,395,6292,397
6292_2,395,6292,397
6292_3,395,6292,397
6292_4,395,6292,397
6292_5,395,6292,397
6292_6,395,6292,397
6292_7,395,6292,397
6292_8,395,6292,397
6292_9,395,6292,397
6292_10,395,6292,397
6292_11,395,6292,397
6292_12,395,6292,397
6292_13,395,6292,397
6292_14,395,6292,397
6292_15,395,6292,397
6292_17,395,6292,397
6292_18,395,6292,397
6293_1,396,6293,384
6293_2,396,6293,384
6293_3,396,6293,384
6293_4,396,6293,384
6293_5,396,6293,384
6293_6,396,6293,384
6293_10,396,6293,384
6293_11,396,6293,384
6293_12,396,6293,384
6293_13,396,6293,384
6293_14,396,6293,384
6293_15,396,6293,384
6293_17,396,6293,384
6293_18,396,6293,384
6294_2,395,6294,417
6294_3,395,6294,417
6294_8,395,6294,417
6294_9,395,6294,417
6294_10,395,6294,417
6294_11,395,6294,417
6294_12,395,6294,417
6294_13,395,6294,417
6294_15,395,6294,417
6294_16,395,6294,417
6294_17,395,6294,417
6295_1,395,6295,297
6295_2,395,6295,297
6295_3,395,6295,297
6295_4,395,6295,297
6295_5,395,6295,297
6295_6,395,6295,297
6295_7,395,6295,297
6295_8,395,6295,297
6295_9,395,6295,297
6295_10,395,6295,297
6295_11,395,6295,297
6295_12,395,6295,297
6295_13,395,6295,297
6295_14,395,6295,297
6295_15,395,6295,297
6295_16,395,6295,297
6295_18,395,6295,297
6295_19,395,6295,297
6295_20,395,6295,297
6296_1,395,6296,355
6296_2,395,6296,355
6296_3,395,6296,355
6296_4,395,6296,355
6296_5,395,6296,355
6296_6,395,6296,355
6296_7,395,6296,355
6296_8,395,6296,355
6296_9,395,6296,355
6296_10,395,6296,355
6296_12,395,6296,355
6296_13,395,6296,355
6296_14,395,6296,355
6296_15,395,6296,355
6296_16,395,6296,355
6296_17,395,6296,355
6296_18,395,6296,355
6296_19,395,6296,355
6296_20,395,6296,355
6297_1,395,6297,379
6297_2,395,6297,379
6297_3,395,6297,379
6297_4,395,6297,379
6297_5,395,6297,379
6297_6,395,6297,379
6297_7,395,6297,379
6297_9,395,6297,379
6297_10,395,6297,379
6297_11,395,6297,379
6297_12,395,6297,379
6297_13,395,6297,379
6297_14,395,6297,379
6297_16,395,6297,379
6297_17,395,6297,379
6297_18,395,6297,379
6297_19,395,6297,379
6297_20,395,6297,379
6298_1,395,6298,406
6298_2,395,6298,406
6298_3,395,6298,406
6298_4,395,6298,406
6298_5,395,6298,406
6298_6,395,6298,406
6298_7,395,6298,406
6298_8,395,6298,406
6298_9,395,6298,406
6298_12,395,6298,406
6298_13,395,6298,406
6298_15,395,6298,406
6298_17,395,6298,406
6298_18,395,6298,406
6298_19,395,6298,406
6298_20,395,6298,406
6299_1,395,6299,419
6299_2,395,6299,419
6299_3,395,6299,419
6299_4,395,6299,419
6299_5,395,6299,419
6299_6,395,6299,419
6299_8,395,6299,419
6299_9,395,6299,419
6299_10,395,6299,419
6299_12,395,6299,419
6299_14,395,6299,419
6299_16,395,6299,419
6299_17,395,6299,419
6299_18,395,6299,419
6299_20,395,6299,419
6299_21,395,6299,419
6300_1,395,6300,450
6300_2,395,6300,450
6300_3,395,6300,450
6300_4,395,6300,450
6300_5,395,6300,450
6300_6,395,6300,450
6300_7,395,6300,450
6300_9,395,6300,450
6300_10,395,6300,450
6300_11,395,6300,450
6300_12,395,6300,450
6300_13,395,6300,450
6300_14,395,6300,450
6300_15,395,6300,450
6300_16,395,6300,450
6300_17,395,6300,450
6300_18,395,6300,450
6300_19,395,6300,450
6300_20,395,6300,450
6301_1,395,6301,495
6301_2,395,6301,495
6301_3,395,6301,495
6301_4,395,6301,495
6301_5,395,6301,495
6301_6,395,6301,495
6301_7,395,6301,495
6301_8,395,6301,495
6301_9,395,6301,495
6301_10,395,6301,495
6301_11,395,6301,495
6301_13,395,6301,495
6301_14,395,6301,495
6301_15,395,6301,495
6301_16,395,6301,495
6301_17,395,6301,495
6301_18,395,6301,495
6301_19,395,6301,495
6301_20,395,6301,495
6302_2,396,6302,529
6302_3,396,6302,529
6302_4,396,6302,529
6302_6,396,6302,529
6302_7,396,6302,529
6302_8,396,6302,529
6302_9,396,6302,529
6302_10,396,6302,529
6302_11,396,6302,529
6302_12,396,6302,529
6302_13,396,6302,529
6302_14,396,6302,529
6302_15,396,6302,529
6302_16,396,6302,529
6303_1,395,6303,424
6303_2,395,6303,424
6303_3,395,6303,424
6303_4,395,6303,424
6303_5,395,6303,424
6303_6,395,6303,424
6303_7,395,6303,424
6303_8,395,6303,424
6303_9,395,6303,424
6303_10,395,6303,424
6303_11,395,6303,424
6303_12,395,6303,424
6303_13,395,6303,424
6303_14,395,6303,424
6303_15,395,6303,424
6303_16,395,6303,424
6303_17,395,6303,424
6303_18,395,6303,424
6303_19,395,6303,424
6303_20,395,6303,424
6304_1,395,6304,383
6304_2,395,6304,383
6304_3,395,6304,383
6304_4,395,6304,383
6304_5,395,6304,383
6304_6,395,6304,383
6304_7,395,6304,383
6304_8,395,6304,383
6304_9,395,6304,383
6304_10,395,6304,383
6304_11,395,6304,383
6304_12,395,6304,383
6304_13,395,6304,383
6304_14,395,6304,383
6304_15,395,6304,383
6304_16,395,6304,383
6304_17,395,6304,383
6304_18,395,6304,383
6305_1,395,6305,375
6305_2,395,6305,375
6305_3,395,6305,375
6305_4,395,6305,375
6305_5,395,6305,375
6305_6,395,6305,375
6305_7,395,6305,375
6305_8,395,6305,375
6305_9,395,6305,375
6305_10,395,6305,375
6305_11,395,6305,375
6305_12,395,6305,375
6305_14,395,6305,375
6305_15,395,6305,375
6305_16,395,6305,375
6305_17,395,6305,375
6305_18,395,6305,375
6305_19,395,6305,375
6305_20,395,6305,375
6306_1,395,6306,476
6306_2,395,6306,476
6306_3,395,6306,476
6306_4,395,6306,476
6306_6,395,6306,476
6306_7,395,6306,476
6306_8,395,6306,476
6306_9,395,6306,476
6306_10,395,6306,476
6306_11,395,6306,476
6306_12,395,6306,476
6306_13,395,6306,476
6306_14,395,6306,476
6306_15,395,6306,476
6306_16,395,6306,476
6306_17,395,6306,476
6306_18,395,6306,476
6306_19,395,6306,476
6307_1,396,6307,468
6307_2,396,6307,468
6307_3,396,6307,468
6307_4,396,6307,468
6307_5,396,6307,468
6307_6,396,6307,468
6307_7,396,6307,468
6307_8,396,6307,468
6307_9,396,6307,468
6307_10,396,6307,468
6307_11,396,6307,468
6307_12,396,6307,468
6307_13,396,6307,468
6307_14,396,6307,468
6307_15,396,6307,468
